timeout,repetition,seed,sim_time,generated,accepted,blocked,blocking_prob,cold_start,cold_start_ratio,reuse_ratio,mean_warm_pool,mean_redundant,p95_active,p99_active,mean_cold_starting,mean_processing,mean_idle,mean_latency,mean_cpu,mean_ram,mean_power
0.0,9,51,10020,46744,46744,0,0.0,46744,1.0,0.0,0.0,0.0,15.311377245508982,17.58682634730539,46.6377737997597,9.840381089725314,0.0,12.10983811948786,318.68996888951386,96.20483689305036,536.5446979139421
0.5,9,51,10020,46927,46927,0,0.0,13938,0.297014511901464,0.702985488098536,1.215568862275449,0.0,14.802395209580839,16.778443113772454,13.964718566334954,9.893437150600532,1.5112148870011854,5.095079154036463,144.33766824297757,50.93668907604073,259.3484579556964
1.0,9,51,10020,46662,46662,0,0.0,7780,0.16673095881016672,0.8332690411898332,3.0419161676646707,0.0,14.598802395209582,16.41317365269461,7.85997736859684,9.834569678493786,2.693683560151779,3.799411514295205,111.32258793982197,44.638715640683785,206.01844791317245
1.5,9,51,10020,46629,46629,0,0.0,5185,0.11119689463638509,0.888803105363615,3.856287425149701,0.0,14.562874251497005,16.40119760479042,5.1690625796153835,9.82882032524195,3.801777599781952,3.2224612872868064,96.9411805673888,43.44141550682202,183.19409404949562
2.0,9,51,10020,46750,46750,0,0.0,3475,0.07433155080213903,0.925668449197861,4.718562874251497,0.0,14.568862275449101,16.293413173652695,3.4602803387118395,9.858760773562286,4.851046692490196,2.8524179948143846,88.06214038488147,43.66769793868592,168.91464283352383
2.5,9,51,10020,46723,46723,0,0.0,2264,0.04845579265030071,0.9515442073496992,5.8982035928143715,0.0,14.634730538922156,16.323353293413174,2.260439488268849,9.849618948574566,5.799067057530071,2.5976192723381493,81.62612582359722,44.29683962214398,160.01261378222432
3.0,9,51,10020,46651,46651,0,0.0,1424,0.030524533236157853,0.9694754667638421,6.772455089820359,0.0,14.724550898203592,16.48502994011976,1.3527852706512364,9.835059282211285,6.735833034388387,2.4023685248220925,76.71465960365013,45.32372696749436,152.61409013075544
3.5,9,51,10020,46564,46564,0,0.0,838,0.01799673567562924,0.9820032643243708,6.958083832335329,0.0,14.802395209580839,16.610778443113773,0.7838004023271653,9.815427543938558,7.569531897969906,2.2810765822709107,73.5742643812382,46.58074170735882,149.7749860109302
4.0,9,51,10020,46653,46653,0,0.0,502,0.010760294086125222,0.9892397059138748,8.37125748502994,0.0,14.886227544910179,16.91616766467066,0.494336951528387,9.833564505810953,8.554429452457489,2.218717201828934,72.20238263915216,48.751904378424655,150.03497778265427
4.5,9,51,10020,46653,46653,0,0.0,310,0.006644803120913982,0.993355196879086,9.395209580838323,0.0,15.083832335329342,17.07185628742515,0.3029892149135659,9.83406992989879,9.381724231104034,2.177685329938682,71.2235901185313,50.615259931726165,150.83422408113887
5.0,9,51,10020,46686,46686,0,0.0,199,0.004262519813220237,0.9957374801867798,10.58682634730539,0.0,15.203592814371257,17.335329341317365,0.19534214346137263,9.841128680153517,10.220351061552526,2.1545485520374523,70.7392326420746,52.65163653866731,149.7517252302735
5.5,9,51,10020,46674,46674,0,0.0,116,0.0024853237348416678,0.9975146762651583,10.982035928143713,0.0,15.221556886227544,17.44311377245509,0.10552904951502966,9.838021430963675,10.829340801438475,2.1352135020281864,70.26733811465189,54.091251097633055,174.27530737135015
6.0,9,51,10020,46678,46678,0,0.0,87,0.0018638330691117871,0.9981361669308882,11.676646706586826,0.0,15.203592814371257,17.50299401197605,0.08264787659244384,9.839314377911458,11.54440420730992,2.1302504954687427,70.18976642685266,55.91925290278822,174.18222134599145
6.5,9,51,10020,46671,46671,0,0.0,70,0.001499860727218187,0.9985001392727818,12.377245508982035,0.0,15.233532934131736,17.526946107784433,0.06911047030582167,9.837602356396783,12.351541174569578,2.1273668466439988,70.1456626403338,57.99288203780261,174.12929680216837
7.0,9,51,10020,46673,46673,0,0.0,57,0.0012212628286161163,0.9987787371713839,13.401197604790418,0.0,15.25748502994012,17.54491017964072,0.05390766821452607,9.83770079666126,13.208949853120824,2.1241614145334373,70.10789011813226,60.19944628437143,174.0839697755277
7.5,9,51,10020,46677,46677,0,0.0,48,0.00102834372388971,0.9989716562761103,14.293413173652695,0.0,15.269461077844312,17.55688622754491,0.04819045355148209,9.83828319628491,14.235616630813462,2.122878312729978,70.13273062792273,62.861672799246165,174.11377838727626
8.0,9,51,10020,46677,46677,0,0.0,48,0.00102834372388971,0.9989716562761103,15.25748502994012,0.0,15.269461077844312,17.55688622754491,0.04819045355148209,9.83828319628491,15.18727378902433,2.122878312729978,70.18031348583364,65.33598141059358,174.17087781676824
8.5,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,16.491017964071855,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,16.16403251509383,2.1217843035567108,70.18599483685736,67.8618311033218,174.17769543799625
9.0,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,17.604790419161677,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,17.27573029846932,2.1217843035567108,70.24157972602575,70.75224534009591,174.2443973049967
9.5,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,18.778443113772454,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,18.441053760854096,2.1217843035567108,70.29984589914595,73.78208634229905,174.3143167127395
10.0,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,19.868263473053894,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,19.519457113525508,2.1217843035567108,70.35376606677872,76.58593505924364,174.37902091390043
10.5,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,22.706586826347305,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,22.351305964745798,2.1217843035567108,70.49535850934122,83.94874207241541,174.54893184497539
11.0,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,25.221556886227546,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,24.869887050290284,2.1217843035567108,70.62128756361679,90.49705289482996,174.7000467101071
11.5,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,25.365269461077844,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,25.008477915897288,2.1217843035567108,70.62821710689659,90.85738914540802,174.70836216204341
12.0,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,27.137724550898202,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,26.77945570882738,2.1217843035567108,70.71676599654329,95.46193140702734,174.8146208296246
12.5,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,28.772455089820358,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,28.412509614398047,2.1217843035567108,70.79841869182205,99.70787156151268,174.912604063956
13.0,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,31.15568862275449,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,30.79288366665032,2.1217843035567108,70.91743739443535,105.89684409736749,175.05542650709023
13.5,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,32.31736526946108,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,31.953510407281172,2.1217843035567108,70.97546873146638,108.9144736230081,175.12506411152933
14.0,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,32.455089820359284,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,32.09123288476071,2.1217843035567108,70.98235485534026,109.27255206445369,175.13332746017636
14.5,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,32.455089820359284,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,32.09123288476071,2.1217843035567108,70.98235485534026,109.27255206445369,175.13332746017636
15.0,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,32.455089820359284,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,32.09123288476071,2.1217843035567108,70.98235485534026,109.27255206445369,175.13332746017636
15.5,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,32.455089820359284,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,32.09123288476071,2.1217843035567108,70.98235485534026,109.27255206445369,175.13332746017636
16.0,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,32.455089820359284,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,32.09123288476071,2.1217843035567108,70.98235485534026,109.27255206445369,175.13332746017636
16.5,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,32.455089820359284,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,32.09123288476071,2.1217843035567108,70.98235485534026,109.27255206445369,175.13332746017636
17.0,9,51,10020,46662,46662,0,0.0,42,0.0009000900090009,0.9990999099909991,32.455089820359284,0.0,15.263473053892216,17.5748502994012,0.043311246623656985,9.835857473921319,32.09123288476071,2.1217843035567108,70.98235485534026,109.27255206445369,175.13332746017636
