timeout,repetition,seed,sim_time,generated,accepted,blocked,blocking_prob,cold_start,cold_start_ratio,reuse_ratio,mean_warm_pool,mean_redundant,p95_active,p99_active,mean_cold_starting,mean_processing,mean_idle,mean_latency,mean_cpu,mean_ram,mean_power
0.0,3,45,10020,23464,23464,0,0.0,23464,1.0,0.0,0.0,0.0,8.790419161676647,10.401197604790418,23.21790358959794,4.934596887212982,0.0,12.027964807732639,158.90600032147196,47.987678264958035,278.1636212195567
0.5,3,45,10020,23626,23626,0,0.0,10702,0.45297553542707186,0.5470244645729281,0.8023952095808383,0.0,8.580838323353293,10.04191616766467,10.51772271937627,4.975991877892137,0.8536027208875498,6.5679895239782295,91.29371958630033,31.138227100719163,169.36018661251222
1.0,3,45,10020,23581,23581,0,0.0,6944,0.29447436495483653,0.7055256350451635,1.4191616766467066,0.0,8.550898203592814,10.107784431137725,6.807133513883367,4.968325053265742,1.5201127055879986,5.001162693524295,71.42149505902172,27.24807628009741,140.07616460509377
1.5,3,45,10020,23453,23453,0,0.0,4977,0.2122116573572677,0.7877883426427322,2.0838323353293413,0.0,8.48502994011976,9.8562874251497,4.949917733671258,4.940137946178746,2.1177581859422805,4.225481665826878,61.31711754608068,25.923708480317377,124.60696432350062
2.0,3,45,10020,23492,23492,0,0.0,3712,0.15801123786821045,0.8419887621317895,2.395209580838323,0.0,8.359281437125748,9.77245508982036,3.7002458652296912,4.948342533483956,2.6595534991396774,3.687743942642741,54.71614106433255,25.466867792014412,112.93391053622895
2.5,3,45,10020,23460,23460,0,0.0,2803,0.11947996589940324,0.8805200341005968,3.095808383233533,0.0,8.341317365269461,9.646706586826348,2.7098801908967918,4.941475766077024,3.1805577118931985,3.2684686546522563,49.3954615424181,25.308035646318068,105.49595808635634
3.0,3,45,10020,23524,23524,0,0.0,2152,0.09148104063934705,0.908518959360653,3.6467065868263475,0.0,8.305389221556887,9.67065868263473,2.1598260640547613,4.956711324831244,3.661450817499295,3.031672390834551,46.58382259713586,25.767693153293884,102.3540671186474
3.5,3,45,10020,23444,23444,0,0.0,1622,0.0691861457089234,0.9308138542910767,4.053892215568863,0.0,8.32934131736527,9.574850299401197,1.5671563670197746,4.939306275406473,4.107418567137023,2.7812031570265754,43.312980608023814,25.98667683033297,93.62790115720416
4.0,3,45,10020,23492,23492,0,0.0,1213,0.05163459901242976,0.9483654009875703,4.3532934131736525,0.0,8.341317365269461,9.574850299401197,1.1561497076942107,4.949037966869558,4.518597269727589,2.6048335046906868,41.20306770674657,26.46061843311682,90.24895248085504
4.5,3,45,10020,23517,23517,0,0.0,899,0.038227665093336735,0.9617723349066633,4.9640718562874255,0.0,8.41317365269461,9.592814371257486,0.9116668038025475,4.95327753126516,4.901181685746061,2.498363189228482,39.94401752942735,27.09727638860263,86.08696295210721
5.0,3,45,10020,23471,23471,0,0.0,658,0.028034595884282733,0.9719654041157173,5.179640718562874,0.0,8.508982035928144,9.694610778443113,0.6565580253587197,4.942892650365104,5.291842416649061,2.3910654643444706,38.52571288857016,27.700571645539974,85.17268655623381
5.5,3,45,10020,23527,23527,0,0.0,505,0.021464700131763506,0.9785352998682365,5.6467065868263475,0.0,8.550898203592814,9.820359281437126,0.496722662548845,4.954879653207498,5.752491964528839,2.3224538214666053,37.77789480491242,28.688315019630632,88.29890590656996
6.0,3,45,10020,23510,23510,0,0.0,367,0.015610378562313908,0.984389621437686,5.9640718562874255,0.0,8.538922155688622,9.874251497005988,0.3911624448481846,4.9518233670181555,6.067648087720774,2.277672749042394,37.2074197544623,29.340317541384767,92.58609567696527
6.5,3,45,10020,23532,23532,0,0.0,265,0.01126126126126126,0.9887387387387387,6.251497005988024,0.0,8.634730538922156,10.023952095808383,0.2700530821994755,4.956399853992339,6.468726076698443,2.2261408510196787,36.61171126716887,30.212235570998555,91.48812332051902
7.0,3,45,10020,23479,23479,0,0.0,202,0.008603432854891605,0.9913965671451084,7.0119760479041915,0.0,8.706586826347305,10.023952095808383,0.1881303658076119,4.94594569042659,6.896240872236171,2.191611956771531,36.1213077043823,31.17268082910225,89.46449570241225
7.5,3,45,10020,23494,23494,0,0.0,150,0.006384608836298629,0.9936153911637013,7.131736526946108,0.0,8.718562874251496,10.113772455089821,0.14816463324231643,4.948562544073599,7.1353884261077285,2.174316996564576,35.93784489398989,31.74097236954975,93.96960074996522
8.0,3,45,10020,23485,23485,0,0.0,123,0.005237385565254418,0.9947626144347456,7.269461077844311,0.0,8.724550898203592,10.1437125748503,0.1173820032390827,4.947613107600483,7.587375717988579,2.16135413936338,35.78908264966047,32.8671700335755,89.76931307655434
8.5,3,45,10020,23461,23461,0,0.0,92,0.003921401474787946,0.9960785985252121,8.005988023952096,0.0,8.7125748502994,10.245508982035927,0.08400918107602394,4.942080125063057,8.057086530375225,2.147055749039259,35.59512672446904,34.023528770066264,100.260561028979
9.0,3,45,10020,23473,23473,0,0.0,80,0.0034081710901887274,0.9965918289098112,8.065868263473053,0.0,8.730538922155688,10.245508982035927,0.07452139945667507,4.945169343276662,8.469005456469898,2.14310941360901,35.58668024315185,35.08828517938655,99.60940342051228
9.5,3,45,10020,23483,23483,0,0.0,70,0.0029808797853766553,0.9970191202146234,8.550898203592814,0.0,8.74251497005988,10.269461077844312,0.06531949974069991,4.947709841592892,8.775514883453884,2.139366515799936,35.570635254183664,35.877970926562234,102.67120276608725
10.0,3,45,10020,23487,23487,0,0.0,56,0.0023842976965981182,0.9976157023034019,9.125748502994012,0.0,8.766467065868264,10.323353293413174,0.053034140789889786,4.9483247479494095,9.21091656864921,2.134096047099466,35.5310014597429,36.99307547070883,102.62364221275844
10.5,3,45,10020,23496,23496,0,0.0,45,0.0019152196118488254,0.9980847803881512,9.317365269461078,0.0,8.766467065868264,10.353293413173652,0.04929307806679889,4.950579414797709,9.469368411569047,2.132582155224632,35.53975967426408,37.665308484731035,102.63415207018359
11.0,3,45,10020,23495,23495,0,0.0,37,0.0015748031496062992,0.9984251968503937,9.497005988023952,0.0,8.77245508982036,10.383233532934131,0.04085716000866695,4.950448836514354,9.668566877811582,2.1289301861117718,35.503669470633206,38.17014414559146,102.59084382582633
11.5,3,45,10020,23492,23492,0,0.0,30,0.0012770304784607525,0.9987229695215393,10.22754491017964,0.0,8.77245508982036,10.425149700598803,0.034120539053138686,4.949153832648494,10.40568658122043,2.126064924288853,35.49538065651449,40.07309016668286,102.58089724888337
