lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request,ram_usage_per_request_poly
10.0,0.74,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3575329699426412,2.131659666758261,1.3760879924462532,2.140515212419421
10.0,0.75,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3622991686113697,2.153926147485886,1.3896322260080625,2.1417085916710383
10.0,0.76,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.360124213427499,2.124232114839457,1.3704176507049397,2.1428492785699453
10.0,0.77,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3651012386410401,2.135268505883705,1.3736924170336544,2.143916869047023
10.0,0.78,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3674487226213225,2.1573109089956573,1.3931540761182224,2.1448950730442156
10.0,0.79,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3686425417255433,2.147577935729608,1.3859712685422154,2.1457729717448664
10.0,0.8,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3671288907313096,2.1365470480220807,1.3780777638795454,2.146546188166274
10.0,0.81,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3718623642903131,2.1633045965590165,1.3957107559559223,2.1472179101021474
10.0,0.8200000000000001,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3736756384632343,2.154680276186322,1.385497316050981,2.1477996967318567
10.0,0.8300000000000001,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3706706150172237,2.146937443076798,1.383899548472514,2.1483119920140488
10.0,0.8400000000000001,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3746618499819456,2.150148980561014,1.384417453757146,2.148784259609618
10.0,0.85,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3763380262443616,2.162311459145281,1.3934365599272889,2.1492546452513515
10.0,0.86,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3775898913828722,2.153401956806567,1.3836393408166514,2.149769063392062
10.0,0.87,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3790711749071617,2.148688232562062,1.383567255370448,2.1503795954060414
10.0,0.88,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.376294104482982,2.1310626133988464,1.368257814790172,2.15114207693586
10.0,0.89,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3804013753139255,2.127311596550455,1.3642586709144946,2.1521127416701282
10.0,0.9,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3749247027835464,2.1563730013304205,1.390198587719928,2.1533437784712013
10.0,0.91,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3857199464326046,2.170853436507137,1.39300404040157,2.154877647835922
10.0,0.92,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3867358578627936,2.1717427339490416,1.3946323486243395,2.1567399925524504
10.0,0.93,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3849318077119779,2.160582180077424,1.3865674475863925,2.158930965841767
10.0,0.94,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3910652381601825,2.173660470529005,1.3925359259735663,2.1614147884312778
10.0,0.95,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3876438548009882,2.1490268397596624,1.380403138462041,2.1641073338061623
10.0,0.96,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3860070960636815,2.149987647849785,1.377936766233801,2.1668615282889667
10.0,0.97,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3932371730235881,2.186179566561812,1.4040580143795622,2.1694503397517955
10.0,0.98,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.394877816789652,2.1606662707553306,1.3839325374923717,2.1715471154904598
10.0,0.99,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3967545508103977,2.172810257318404,1.3925628005260215,2.1727030162343843
10.0,1.0,1,light-app-intensive-traffic,#1f77b4,o,5.0,1.0,200,3,1,5,5,0.0,0.3964616178146572,2.177047183471914,1.3906092553910296,2.172321279309647
