case_id,model_type,arrival_rate,service_rate,num_servers,warm_percent,spawn_time,blocking_probability,latency,cpu_usage,ram_usage
91,Markov,10.0,4.0,15,0.7,4,2.5298025402937695e-18,0.25000000000146205,143.50000000004488,655.000000000466
92,Markov,10.0,4.0,15,0.7,8,2.5652640226719344e-18,0.250000000002924,143.50000000008873,655.0000000009046
93,Markov,10.0,4.0,15,1.0,2,1.743569288719691e-18,0.25000000000000017,152.50000000000009,925.0
94,Markov,10.0,4.0,15,1.0,4,1.743569288719691e-18,0.25000000000000017,152.50000000000009,925.0
95,Markov,10.0,4.0,15,1.0,8,1.743569288719691e-18,0.25000000000000017,152.50000000000009,925.0
96,Markov,10.0,4.0,30,0.3,2,2.3813871045087323e-18,0.25000000037314285,140.50000001166083,565.0000001259357
97,Markov,10.0,4.0,30,0.3,4,2.67789627659367e-18,0.25000000074628537,140.5000000228551,565.0000002378785
98,Markov,10.0,4.0,30,0.3,8,2.874002719890314e-18,0.2500000014925705,140.50000004524367,565.000000461764
99,Markov,10.0,4.0,30,0.5,2,1.5532957345066798e-18,0.25000000000000144,152.50000000000017,925.0000000000005
0,Simulator,10.0,0.25,5,0.3,2,0.8147563753541863,5.271946495840974,375.2223280080161,369.78490706566623
1,Simulator,10.0,0.25,5,0.3,4,0.8400311786648851,6.14150950598592,319.4619649005788,359.662703601213
2,Simulator,10.0,0.25,5,0.3,8,0.8693278290108866,7.510116844215913,266.9344275748766,349.71166630710474
3,Simulator,10.0,0.25,5,0.5,2,0.7955301896486251,4.790647697342401,408.89149925325626,377.9164122330015
4,Simulator,10.0,0.25,5,0.5,4,0.8157209902355479,5.2976268812889185,368.2543050690282,369.99963764038955
5,Simulator,10.0,0.25,5,0.5,8,0.8366645846346034,5.988650373940602,325.8355790385305,361.16164529977925
6,Simulator,10.0,0.25,5,0.7,2,0.7828692983525188,4.464023465927271,438.36435699175337,385.0446991102667
7,Simulator,10.0,0.25,5,0.7,4,0.7929935244526886,4.68889006167136,414.91107004807657,380.42292344025094
8,Simulator,10.0,0.25,5,0.7,8,0.8037705521883267,4.976637224296131,389.60092756661277,375.57691158423296
9,Simulator,10.0,0.25,5,1.0,2,0.7583024602347095,3.9966109748910537,484.1275466177119,396.5789115726767
10,Simulator,10.0,0.25,5,1.0,4,0.7559308403699236,3.9696963927865045,482.2124713428453,395.59335128632
11,Simulator,10.0,0.25,5,1.0,8,0.7572269237235891,3.9867970734085953,480.2241365442592,395.0034202019422
12,Simulator,10.0,0.25,15,0.3,2,0.4461165695994309,5.200108778104366,1109.1389127902655,1092.416215025794
13,Simulator,10.0,0.25,15,0.3,4,0.5314523281596453,6.189328785592233,952.5739771378179,1068.641180666914
14,Simulator,10.0,0.25,15,0.3,8,0.6120003118699948,7.551375611353294,788.0023409081444,1040.3952319188843
15,Simulator,10.0,0.25,15,0.5,2,0.40242178718099963,4.786485605928623,1197.166527834939,1111.9156890792397
16,Simulator,10.0,0.25,15,0.5,4,0.45585040868883664,5.318254250417314,1084.133435991661,1093.9978840272177
17,Simulator,10.0,0.25,15,0.5,8,0.5193204418027169,6.041579739011389,960.9101411441552,1070.3610972935683
18,Simulator,10.0,0.25,15,0.7,2,0.3573660714285714,4.41352824068394,1278.7180424312048,1131.447429227668
19,Simulator,10.0,0.25,15,0.7,4,0.39052708555999327,4.704436400228775,1208.8230561910293,1121.2638956865258
20,Simulator,10.0,0.25,15,0.7,8,0.4364072715854165,5.095537632739885,1143.3925347075983,1112.0626726549538
21,Simulator,10.0,0.25,15,1.0,2,0.3000513518944384,3.9959427620366057,1393.7956004144453,1175.7936635130109
22,Simulator,10.0,0.25,15,1.0,4,0.30249772882762643,4.009568806852494,1387.5430667163682,1172.495722972169
23,Simulator,10.0,0.25,15,1.0,8,0.2956589218058155,3.9768620651415816,1366.0803585211181,1160.9611847845283
24,Simulator,10.0,0.25,30,0.3,2,0.03141706744212057,5.104737740848772,1934.4288461773212,1880.4071061693537
25,Simulator,10.0,0.25,30,0.3,4,0.112056028014007,6.071358458747993,1796.834716657197,1995.4951012187153
26,Simulator,10.0,0.25,30,0.3,8,0.23392838949954153,7.463601165562157,1528.6262898175457,2009.1122227005676
27,Simulator,10.0,0.25,30,0.5,2,0.012500555580248011,4.585590281613998,1981.9831653287026,1813.636909334421
28,Simulator,10.0,0.25,30,0.5,4,0.03348534944704139,5.090907883137149,1896.4091585016101,1882.704696274744
29,Simulator,10.0,0.25,30,0.5,8,0.08995989411136485,5.861817500484293,1802.5286916291404,1989.4554291351053
30,Simulator,10.0,0.25,30,0.7,2,0.0024831659246996713,4.17893352273384,1992.430285585497,1806.786628487905
31,Simulator,10.0,0.25,30,0.7,4,0.0068123277147634324,4.3446726314547925,1967.910359525478,1837.1285063669811
32,Simulator,10.0,0.25,30,0.7,8,0.014501060354215625,4.588998850394248,1920.804091956827,1880.2512309844067
33,Simulator,10.0,0.25,30,1.0,2,0.0005732913669064748,4.003336601809109,1997.3128867502962,2183.2962644034355
34,Simulator,10.0,0.25,30,1.0,4,0.0007738440704198104,3.9897970042991395,1966.4439153553683,2165.5523928843318
35,Simulator,10.0,0.25,30,1.0,8,0.0005266484095218032,4.025453349633002,1930.2489765011942,2139.3463988649314
36,Simulator,10.0,1.0,5,0.3,2,0.5114766598266447,1.8968273343429052,247.7537748869657,333.7646001149336
37,Simulator,10.0,1.0,5,0.3,4,0.5965570366400964,2.336326634228117,207.36425201292394,331.4824921154034
38,Simulator,10.0,1.0,5,0.3,8,0.6583325908766928,2.7920050476530873,178.03322858442797,329.4307409335527
39,Simulator,10.0,1.0,5,0.5,2,0.41437325905292477,1.5157182063003551,295.3441181964161,343.1373010662346
40,Simulator,10.0,1.0,5,0.5,4,0.46906143173694703,1.7079237902508775,268.84800295253484,343.71010765392583
41,Simulator,10.0,1.0,5,0.5,8,0.5098139690319706,1.8733136335689333,249.3423564664482,342.9456291770668
42,Simulator,10.0,1.0,5,0.7,2,0.32445493495016386,1.260169117634818,339.9027035026394,354.20463733956376
43,Simulator,10.0,1.0,5,0.7,4,0.3523248785511205,1.3361801560710602,325.50484596150125,355.4459602331126
44,Simulator,10.0,1.0,5,0.7,8,0.3780077213144191,1.4058245272359315,312.32090458123616,355.20781521324284
45,Simulator,10.0,1.0,5,1.0,2,0.2195804506435385,1.0050559970889663,394.5187825923248,377.9653328022743
46,Simulator,10.0,1.0,5,1.0,4,0.21704187252688292,1.00446256660432,393.045488287585,377.54139935193
47,Simulator,10.0,1.0,5,1.0,8,0.21771164080318411,1.0023748385950164,391.8214040663344,376.9433081061926
48,Simulator,10.0,1.0,15,0.3,2,0.0022082441113490366,1.5423189395106618,504.4753395919576,611.7907276974616
49,Simulator,10.0,1.0,15,0.3,4,0.018927727440724854,2.028086905284799,498.37443549176555,742.2247125221554
50,Simulator,10.0,1.0,15,0.3,8,0.0823885364646601,2.68341380380883,471.85911918810115,874.1320925135814
51,Simulator,10.0,1.0,15,0.5,2,0.0,1.0728393391592563,503.0039385187722,580.9568318442074
52,Simulator,10.0,1.0,15,0.5,4,0.00021288753935618326,1.1519059480212366,501.91098844435595,603.6984768004148
53,Simulator,10.0,1.0,15,0.5,8,0.0004525501199257818,1.2789639051272401,499.57819360269804,637.1181499643179
54,Simulator,10.0,1.0,15,0.7,2,0.0,1.0039621932428258,508.98667492452563,729.4650673831659
55,Simulator,10.0,1.0,15,0.7,4,0.0,1.001896759310923,506.66590632225603,726.7568149487035
56,Simulator,10.0,1.0,15,0.7,8,0.0,1.0138605297610945,501.9310140397685,723.2293435102016
57,Simulator,10.0,1.0,15,1.0,2,0.0,0.9982241527998533,514.6744494804489,995.9256918432682
58,Simulator,10.0,1.0,15,1.0,4,0.0,0.9963627554584068,509.71819642521905,993.7019127037158
59,Simulator,10.0,1.0,15,1.0,8,0.0,1.0006612351911128,509.2867012667873,989.6870763402763
60,Simulator,10.0,1.0,30,0.3,2,0.0,1.01272629768086,505.2458856431529,645.3654768725014
61,Simulator,10.0,1.0,30,0.3,4,0.0,1.0223591685868385,501.249058036629,644.7118474266063
62,Simulator,10.0,1.0,30,0.3,8,0.0,1.0552904430720391,500.3515064532283,652.3138478715653
63,Simulator,10.0,1.0,30,0.5,2,0.0,1.001688930270428,515.4698050664139,995.6278203802157
64,Simulator,10.0,1.0,30,0.5,4,0.0,1.0026100010677563,516.9917746262521,994.082459364798
65,Simulator,10.0,1.0,30,0.5,8,0.0,0.9999154243250447,509.1786333742111,988.942732068435
66,Simulator,10.0,1.0,30,0.7,2,0.0,1.0006323638605847,525.9774740234558,1352.6174585086223
67,Simulator,10.0,1.0,30,0.7,4,0.0,0.9970940292997329,523.4137331569369,1348.7180189461988
68,Simulator,10.0,1.0,30,0.7,8,0.0,1.0007473284244268,520.4007464413514,1342.591215266556
69,Simulator,10.0,1.0,30,1.0,2,0.0,1.0030641493422747,544.7611195331336,1886.0332207731535
70,Simulator,10.0,1.0,30,1.0,4,0.0,0.9998610174134717,533.3860465714707,1870.7427251423283
71,Simulator,10.0,1.0,30,1.0,8,0.0,0.996865985796154,523.2106081799095,1848.3909949789254
72,Simulator,10.0,4.0,5,0.3,2,0.0783945402809888,0.6935669787842267,120.38143580713425,250.94707715596988
73,Simulator,10.0,4.0,5,0.3,4,0.14116100864296535,0.8788428789361246,113.03568080833446,283.67836878617635
74,Simulator,10.0,4.0,5,0.3,8,0.20205448861098704,1.0300349107087414,106.32270459974491,301.67768136363685
75,Simulator,10.0,4.0,5,0.5,2,0.006808160908050955,0.3692638653510599,127.77954760909466,214.95096199840452
76,Simulator,10.0,4.0,5,0.5,4,0.015136778795094522,0.472739806202139,126.7644471348128,243.99347206824075
77,Simulator,10.0,4.0,5,0.5,8,0.026049416114342396,0.5785785170259002,126.05108961429292,271.4772239441173
78,Simulator,10.0,4.0,5,0.7,2,0.0007590980129493191,0.2687923996162746,129.24945912269106,240.96708006216923
79,Simulator,10.0,4.0,5,0.7,4,0.0008083620563832534,0.28451656507536877,128.21715317153496,245.47008798962656
80,Simulator,10.0,4.0,5,0.7,8,0.0015499348578103238,0.3152831803185508,128.6265380245575,253.93270083913993
81,Simulator,10.0,4.0,5,1.0,2,0.00017855150094855485,0.25018717909671745,132.02572553873418,324.5531815460495
82,Simulator,10.0,4.0,5,1.0,4,0.00020120724346076458,0.24854809152110433,131.0128313076774,324.0776002415235
83,Simulator,10.0,4.0,5,1.0,8,0.00012373314135948976,0.2506215466201537,131.25297726779507,323.5692705953724
84,Simulator,10.0,4.0,15,0.3,2,0.0,0.25036888758104126,131.04411302596097,295.1838142912997
85,Simulator,10.0,4.0,15,0.3,4,0.0,0.25225517939678954,131.2535885975263,295.4597231048903
86,Simulator,10.0,4.0,15,0.3,8,0.0,0.2575939654182116,130.8479319906853,295.71520406508756
87,Simulator,10.0,4.0,15,0.5,2,0.0,0.25217779479462005,138.22956774861882,474.45935333620304
88,Simulator,10.0,4.0,15,0.5,4,0.0,0.24970763838951582,136.53976177036327,473.6630386405455
89,Simulator,10.0,4.0,15,0.5,8,0.0,0.2500122930391186,135.35157209292205,471.55961393051047
90,Simulator,10.0,4.0,15,0.7,2,0.0,0.24916741175213358,142.2790800790502,653.7715283345157
91,Simulator,10.0,4.0,15,0.7,4,0.0,0.2505458722703995,142.26044607105135,651.1019503056518
92,Simulator,10.0,4.0,15,0.7,8,0.0,0.25073445276087564,140.97478613536614,649.373473880387
93,Simulator,10.0,4.0,15,1.0,2,0.0,0.25054651317438603,151.5412103799525,921.2182258119059
94,Simulator,10.0,4.0,15,1.0,4,0.0,0.25024516763917837,150.08194934910514,917.0699061331619
95,Simulator,10.0,4.0,15,1.0,8,0.0,0.25013401030969973,148.7697748244136,912.945127380342
96,Simulator,10.0,4.0,30,0.3,2,0.0,0.24974820322504493,140.06492638370742,564.1889573884683
97,Simulator,10.0,4.0,30,0.3,4,0.0,0.2508161745725184,139.5945238407729,563.4614229497827
98,Simulator,10.0,4.0,30,0.3,8,0.0,0.2506428027341347,139.28719792751588,561.1610299421524
99,Simulator,10.0,4.0,30,0.5,2,0.0,0.24974023438238066,151.0526867921248,921.731559089176
