case_id,model_type,arrival_rate,service_rate,num_servers,timeout,spawn_time,blocking_probability,latency,cpu_usage,ram_usage
36,Markov,25.877788966285323,0.7180559409150624,5,5.652794547144959,5.700925607176098,0.7410438178409106,1.4423325363823136,467.285028554802,393.18957861243626
37,Markov,16.90500330885156,2.2524911425060803,8,7.359154322924336,7.650525350571579,0.05608395028782392,0.6898148582235893,361.90267356915865,514.2738278997244
38,Markov,28.840532362014283,2.0155117704472874,6,1.6808368828610312,4.910328288779307,0.4383688162743135,0.6740209495875036,405.6943220188653,437.48027099771696
39,Markov,15.2963951045196,0.3317995672306518,2,6.943666959969144,4.833119190710808,0.9164925468579838,3.0618046464057302,192.63935942969934,158.4682792036766
40,Markov,15.882985077905904,2.694424769334308,11,0.7683110320876996,4.218576849142174,0.06483766099970645,1.1006418397765516,288.43671670222574,604.7686318699355
41,Markov,16.846253157567844,3.3597657972343615,10,3.446934689731,3.562044529138152,0.0038919452439476854,0.5394227651185549,257.7134884867921,439.28769343694387
42,Markov,12.694242303746288,2.20283180891818,9,6.939295759031504,2.9207293854446674,0.0025302973528721533,0.603163810425043,293.78334240591755,421.2579841430379
43,Markov,10.002496322845204,2.797351104293646,12,3.8027254722574058,3.270718098499469,3.6975232617772386e-05,0.6447110953677507,184.99165559898205,329.41653360444457
44,Markov,7.532924497655614,2.7936926729744287,11,5.976493927337934,5.9226760134622545,0.0001752090206181878,0.8040751229545848,141.54720580734178,310.3558795718891
45,Markov,7.186748974271904,3.2726794139872726,5,1.9646929753626,9.283448533411553,0.22127856651908906,1.4112972908049544,93.00083023715503,293.3385095670043
46,Markov,5.2060020095519866,1.2680520623959488,13,2.6900746905133324,0.8881626173082895,6.987771549331702e-10,0.935066442262174,208.34731364706417,256.3729865282803
47,Markov,29.85064705539801,1.4778553321972088,7,5.4029699723715146,9.193180284677695,0.4473233934866622,0.7837212599113162,560.9698351818837,530.6653121853178
48,Markov,23.449327382810466,3.569890045672482,17,3.0836475185948307,4.419607602035148,0.0002132348704595299,0.5570939153678756,339.3860950955856,593.4114447488439
49,Markov,11.1450074616451,1.366183729970623,19,6.784609506756343,6.4457863803678315,1.1652494322392831e-05,1.1358247454854924,417.12206357564514,603.462033689442
0,Simulator,19.157741681132553,0.64424503735014,10,4.71744108567312,2.1623334636366955,0.3749324453897247,1.5518223319112452,928.4375356975654,785.3162506497923
1,Simulator,8.568523611239815,0.39310177192705664,20,5.440661849553684,7.800331661418352,0.0008768511301636789,2.5681329695448953,1112.0253199845777,1398.6268249565596
2,Simulator,25.910435351116167,1.1671347254533815,11,9.410881699814178,3.8765746882362415,0.15972918111976156,0.8588269767325625,938.6270099522684,847.0288172914961
3,Simulator,9.458342486040879,1.7784971190471843,5,9.167678878150697,7.950585500030888,0.028228850306339204,0.5663456657556253,265.3371774812313,352.09284257097835
4,Simulator,18.3896475070669,3.8359742683443683,13,1.3936472460123492,9.344982651681931,0.0014220499257273287,0.26629903952134104,250.19332387184025,494.20245079560283
5,Simulator,26.34525800197163,3.54920733314043,16,4.839868198889025,2.900615818779835,0.0002782925487170081,0.283214736842926,396.69006014213454,1034.3023432107457
6,Simulator,11.319381826812979,3.0399154496744996,18,7.771471579825691,1.6368367091822331,0.0,0.32907427376172516,202.71473131087046,666.9864755054925
7,Simulator,25.3642868227509,0.8167635154325132,5,3.016988774073405,7.672488486821283,0.6935917654218389,1.2281165619178207,478.97037859184616,395.7008020221271
8,Simulator,24.484883928156382,1.5406610106216174,20,1.9685248915777502,2.3450462204482383,0.0001768972227136034,0.6494090729019787,815.4201688559232,1268.437351822776
9,Simulator,7.489795869930059,2.0536652839854943,8,6.282343392512129,1.106351372190755,0.0,0.4904166992336486,193.70244459708877,458.6848157018909
10,Simulator,14.044558759019386,2.152338056084238,12,4.532077721270595,6.922659178795388,0.0009115770282588879,0.46722461460852077,344.586567849576,785.3385471818934
11,Simulator,15.826270206794298,2.3092622489500236,4,0.558486660101276,1.5958291708608663,0.18857912911648278,0.44989515949646747,280.19975114093563,292.7907788432913
12,Simulator,6.1345077500515774,3.209221139831822,9,1.7056071829108435,9.257008352612713,0.00270760566431105,0.5324215328965137,101.16958617303312,248.5813753563072
13,Simulator,13.629594021878631,3.3646561537056314,11,8.466854358883047,5.821738942359771,0.0006821864074358318,0.30047565625777306,222.17947380550368,700.772238749591
14,Simulator,16.391398035914523,2.17586948078129,17,2.866795238008957,5.844654966515402,0.0007963653070600848,0.460553984450134,396.8391740652896,988.1431202817408
15,Simulator,19.85588852795989,0.7720877559387986,14,4.589670612418843,6.993191889444367,0.09805754123620197,1.3029811866419259,1166.1753030963882,1072.1942908741905
16,Simulator,25.461227031506823,3.7249783598636843,8,5.785129167576243,1.65853054788973,0.0012957012819589957,0.26857233773721306,350.39382574520243,548.2247145490178
17,Simulator,6.076089186597173,3.183903872326412,3,8.958066090336589,1.5532781123252692,0.011515367532147068,0.3157077051235534,98.8449388890313,198.94132500063554
18,Simulator,11.240668251008781,3.948170779051476,6,4.157294706844455,5.240328111123979,0.0008727810650887574,0.25438190533153276,151.74379628281923,388.4798571349924
19,Simulator,18.77157173638281,3.992246902765902,15,6.553927962839514,6.471440396270041,0.0008788204276926081,0.25247464277160747,260.377974746874,946.8548643327753
20,Simulator,22.66389628508772,0.541934325529722,13,5.931427407328871,8.743978946020704,0.41007151940138337,1.8456394839666397,1233.752399532829,1026.421102603027
21,Simulator,20.277818952449948,3.4702155927161273,1,9.592026631054916,0.9111978778422234,0.7117681903445552,0.2861211341923834,83.81460085683858,76.69618136632579
22,Simulator,8.67541270460896,2.5894037011490614,19,1.382571109594816,8.58154640120462,0.0015937019969278034,0.6285686079109222,174.8352180623195,356.64035991386635
