lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
5.0,0.01,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6132367922675289,10.03093475287943,410.20846845021356,501.7014114083686
5.0,0.02,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6143550027877163,10.061395044363387,411.05110798541085,501.84185133090205
5.0,0.03,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6154503923489585,10.091401782896352,411.8822317765245,501.9803719627542
5.0,0.04,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.616523986565329,10.120974291155868,412.70230057136695,502.1170500952282
5.0,0.05,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6175767359830179,10.150130474836478,413.5117427352834,502.25195712254725
5.0,0.060000000000000005,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6186095237194285,10.17888696841096,414.31095747287685,502.3851595788124
5.0,0.06999999999999999,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6196231721092041,10.207259261686843,415.1003176371834,502.5167196061976
5.0,0.08,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6206184485138204,10.23526181023189,415.8801721906529,502.6466953651091
5.0,0.09,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6215960704224684,10.262908132166386,416.650848370538,502.7751413950903
5.0,0.09999999999999999,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6225567099490428,10.29021089336506,417.4126536019037,502.9021089336509
5.0,0.11,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6235009978119341,10.317181982754141,418.16587719410103,503.02764619901643
5.0,0.12,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6244295268687052,10.343832579100514,418.9107918505282,503.1517986417549
5.0,0.13,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.625342855265983,10.37017321045943,419.64765501669274,503.2746091694488
5.0,0.14,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6262415092553184,10.396213807260127,420.37671008766375,503.39611834794414
5.0,0.15000000000000002,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6271259857179258,10.421963749855017,421.09818749275115,503.5163645821253
5.0,0.16,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6279967544347558,10.447431911232977,421.8123056726077,503.6353842787681
5.0,0.17,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6288542601330172,10.472626695493167,422.5192719617337,503.75321199362224
5.0,0.18000000000000002,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6296989243358181,10.497556072590127,423.21928338753935,503.86988056458966
5.0,0.19,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6305311470378403,10.522227609787652,423.9125273955397,503.98542123258983
5.0,0.2,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6313513082268919,10.546648500200451,424.5991825090202,504.0998637515034
5.0,0.21000000000000002,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6321597692684825,10.570825588750001,425.2794189303569,504.2132364883931
5.0,0.22,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6329568741683566,10.5947653958188,425.9533990902748,504.32556651504643
5.0,0.23,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6337429507260209,10.618474138850786,426.6212781505338,504.43687969175556
5.0,0.24000000000000002,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6345183115906521,10.641957752113997,427.28320446484486,504.5472007441411
5.0,0.25,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6352832552293869,10.665221904814986,427.93932000222946,504.65655333370523
5.0,0.26,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6360380668168125,10.688272017732157,428.58976073656675,504.76496012276095
5.0,0.27,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.636783019053407,10.711113278514516,429.2346570055969,504.8724428342663
5.0,0.28,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6375183729198057,10.733750655775694,429.8741338422961,504.97902230704966
5.0,0.29000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6382443783729972,10.756188912098757,430.5083112812256,505.08471854687093
5.0,0.3,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6389612749898492,10.778432616053433,431.1373046421373,505.1895507736897
5.0,0.31,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6396692925628003,10.80048615331705,431.7612247929024,505.293537465484
5.0,0.32,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6403686516520153,10.822353736980073,432.3801783935905,505.39669639893134
5.0,0.33,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6410595640978646,10.844039417108986,432.99426812335145,505.4990446872261
5.0,0.34,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.641742233497177,10.865547089631214,433.603592891565,505.6005988152606
5.0,0.35000000000000003,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6424168556463683,10.886880504600773,434.20824803460147,505.7013746724336
5.0,0.36000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6430836189542365,10.90804327389654,434.80832549936736,505.80138758322823
5.0,0.37,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6437427048269339,10.929038878400727,435.40391401473045,505.90065233578804
5.0,0.38,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6443942880274031,10.949870674700367,435.9950992518035,505.9991832086334
5.0,0.39,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6450385370113051,10.970541901349602,436.5819639739465,506.0969939956577
5.0,0.4,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6456756142413206,10.991055684728288,437.16458817731086,506.1940980295521
5.0,0.41000000000000003,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6463056764815046,11.011415044528382,437.7430492226446,506.29050820377364
5.0,0.42000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6469288750732337,11.031622898896872,438.31742195902683,506.38623699317094
5.0,0.43,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6475453561941236,11.051682069260865,438.88777884011114,506.4812964733521
5.0,0.44,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6481552611012119,11.071595284859423,439.45419003346046,506.5756983389097
5.0,0.45,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.648758726359553,11.09136518700334,440.0167235234558,506.66945392057573
5.0,0.46,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6493558840572863,11.110994333082758,440.57544520823984,506.7625742013731
5.0,0.47000000000000003,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6499468620081479,11.130485200340733,441.1304189911201,506.85506983185275
5.0,0.48000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.650531783942318,11.14984018942954,441.68170686682095,506.946951144471
5.0,0.49,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6511107696864092,11.169061627764455,442.2293690029202,507.03822816715353
5.0,0.5,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6516839353333609,11.188151772689857,442.7734638168348,507.1289106361392
5.0,0.51,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6522513934029032,11.207112814469307,443.3140480486046,507.2190080081015
5.0,0.52,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6528132529932437,11.22594687911237,443.85117682978876,507.3085294716318
5.0,0.53,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6533696199245559,11.244656031048821,444.384903748722,507.3974839581202
5.0,0.54,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6539205968747903,11.263242275659719,444.91528091234557,507.4858801520573
5.0,0.55,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6544662835083331,11.28170756167553,445.44235900485967,507.5737265008097
5.0,0.56,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6550067765979432,11.300053783448979,445.96618734337454,507.6610312238959
5.0,0.5700000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.655542170140409,11.318282783111055,446.4868139307583,507.74780232179273
5.0,0.5800000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6560725554663157,11.336396352617474,447.0042855058561,507.8340475843096
5.0,0.59,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6565980213442747,11.354396235691883,447.5186475912237,507.9197745985373
5.0,0.6,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6571186540799732,11.372284129672925,448.02994453855246,508.004990756426
5.0,0.61,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6576345376103352,11.390061687270046,448.5382195718887,508.08970326198204
5.0,0.62,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.658145753593105,11.407730518234375,449.0435148288105,508.1739191381345
5.0,0.63,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6586523814921131,11.425292190949182,449.5458713996619,508.25764523327643
5.0,0.64,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6591544986584713,11.442748233944426,450.0453293649473,508.34088822749123
5.0,0.65,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6596521804079511,11.460100137340543,450.5419278310187,508.4236546385033
5.0,0.66,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.660145500094741,11.47734935422468,451.0357049641255,508.5059508273555
5.0,0.67,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6606345291818067,11.494497301963756,451.5266980229295,508.58778300382176
5.0,0.68,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6611193373080335,11.51154536345778,452.0149433895764,508.66915723159514
5.0,0.6900000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.6615999923523314,11.528494888336455,452.5004765993825,508.7500794332305
