lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
10.0,0.01,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8026639523032874,10.012252597065068,404.04335703147336,500.6738928385782
10.0,0.02,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8029006301407757,10.024455526173544,404.4019947112375,500.7336657852066
10.0,0.03,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8031357932565494,10.036609326223749,404.7592124090866,500.7932020681814
10.0,0.04,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8033694606097186,10.048714525230825,405.11502514923706,500.8525041915392
10.0,0.05,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.803601650775797,10.060771640650117,405.46944765850753,500.91157460975205
10.0,0.060000000000000005,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8038323819577389,10.072781179687325,405.8224943749847,500.97041572916436
10.0,0.06999999999999999,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.804061671996573,10.084743639597447,406.1741794563851,501.02902990939776
10.0,0.08,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8042895383816234,10.09665950797133,406.5245167880653,501.0874194646771
10.0,0.09,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8045159982603591,10.108529263011773,406.8735199907467,501.1455866651242
10.0,0.09999999999999999,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8047410684478785,10.120353373799048,407.221202427943,501.20353373799156
10.0,0.11,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.804964765436047,10.132132300546367,407.56757721310976,501.26126286885324
10.0,0.12,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8051871054023093,10.143866494846158,407.91265721653855,501.31877620275674
10.0,0.13,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8054081042181855,10.155556399907212,408.25645507199766,501.37607584533225
10.0,0.14,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8056277774574617,10.167202450782986,408.5989831831247,501.43316386385453
10.0,0.15000000000000002,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8058461404040989,10.178805074591937,408.94025372959726,501.4900422882643
10.0,0.16,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8060632080598676,10.19036469073018,409.2802786730961,501.54671311218283
10.0,0.17,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8062789951517079,10.201881711075805,409.6190697630234,501.60317829383723
10.0,0.18000000000000002,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8064935161388553,10.213356540187174,409.9566385420686,501.6594397570109
10.0,0.19,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8067067852197152,10.2247895754937,410.2929963515535,501.71549939192676
10.0,0.2,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8069188163385012,10.236181207479744,410.6281543365887,501.77135905609924
10.0,0.21000000000000002,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8071296231916684,10.247531819863216,410.96212345108506,501.82702057518134
10.0,0.22,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8073392192341184,10.258841789767212,411.2949144625689,501.88248574376144
10.0,0.23,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8075476176852112,10.27011148788641,411.6265379568496,501.9377563261418
10.0,0.24000000000000002,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8077548315345778,10.281341278647842,411.9570043425329,501.9928340570894
10.0,0.25,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8079608735477447,10.292531520366172,412.2863238553793,502.0477206425629
10.0,0.26,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8081657562715848,10.303682565394393,412.6145065625363,502.10241776042295
10.0,0.27,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8083694920395856,10.314794760268963,412.9415623666129,502.1569270611022
10.0,0.28,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8085720929769619,10.325868445850903,413.2675010096438,502.2112501682735
10.0,0.29000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.808773571005601,10.336903957462006,413.5923320769156,502.2653886794864
10.0,0.3,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8089739378488624,10.347901625017027,413.91606500068065,502.3193441667806
10.0,0.31,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.80917320503622,10.358861773151308,414.23870906374526,502.3731181772912
10.0,0.32,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8093713839077749,10.369784721345043,414.5602734029612,502.4267122338268
10.0,0.33,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.809568485618623,10.380670784043234,414.88076701259934,502.4801278354329
10.0,0.34,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8097645211430939,10.39152027077209,415.2001987476224,502.53336645793667
10.0,0.35000000000000003,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8099595012788622,10.402333486251882,415.5185773268586,502.5864295544763
10.0,0.36000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8101534366509423,10.413110730506618,415.83591133608695,502.6393185560155
10.0,0.37,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.810346337715556,10.423852298969903,416.1522092310153,502.69203487183614
10.0,0.38,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.810538214763902,10.434558482588526,416.4674793401968,502.74457989003406
10.0,0.39,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8107290779257982,10.445229567921896,416.78172986782556,502.7969549779722
10.0,0.4,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8109189371732368,10.455865837239612,417.0949688964855,502.84916148274766
10.0,0.41000000000000003,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8111078023238253,10.466467568615485,417.40720438979747,502.90120073163365
10.0,0.42000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.811295683044134,10.47703503601904,417.71844419499286,502.95307403249785
10.0,0.43,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8114825888529552,10.487568509404793,418.0286960454332,503.00478267423966
10.0,0.44,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8116685291244577,10.498068254798143,418.3379675630225,503.0563279271707
10.0,0.45,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8118535130912677,10.50853453437971,418.6462662605894,503.1077110434308
10.0,0.46,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8120375498474595,10.518967606566974,418.9535995441851,503.1589332573643
10.0,0.47000000000000003,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.812220648351458,10.529367726093287,419.2599747153089,503.20999578588544
10.0,0.48000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8124028174288714,10.539735144085215,419.56539897308915,503.26089982884844
10.0,0.49,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8125840657752466,10.550070108137739,419.8698794164039,503.31164656940007
10.0,0.5,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8127644019587416,10.560372862386918,420.1734230459293,503.36223717432307
10.0,0.51,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8129438344227349,10.57064364758094,420.47603676613966,503.4126727943569
10.0,0.52,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8131223714883666,10.580882701149484,420.77772738727003,503.462954564545
10.0,0.53,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8133000213570044,10.591090257270608,421.0785016271972,503.5130836045326
10.0,0.54,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8134767921126549,10.601266546936532,421.37836611329885,503.5630610188832
10.0,0.55,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.8136526917243022,10.611411798017054,421.67732738424104,503.6128878973755
10.0,0.56,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.813827728048193,10.621526235321689,421.9753918917311,503.6625653152889
