lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
1.0,0.28,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.026005994134581902,13.47109730361778,541.323247361581,523.5538745602635
1.0,0.29000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.026644069671101372,13.52591407140119,542.2523952944618,523.7087325490769
1.0,0.3,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.027275945904252925,13.579372954780212,543.1749181912083,523.8624863652016
1.0,0.31,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.02790176960510809,13.631543747898935,544.0902841908287,524.015047365138
1.0,0.32,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.028521677123676537,13.682490576327456,544.9980664428937,524.166344407149
1.0,0.33,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.029135795626312796,13.732272517005518,545.8979256647611,524.3163209441268
1.0,0.34,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.02974424415284766,13.780944134177952,546.789595797497,524.4649326329161
1.0,0.35000000000000003,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03034713452372208,13.82855594476709,547.6728721553021,524.612145359217
1.0,0.36000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.030944572121665046,13.875154824164607,548.5476015929767,524.7579335988295
1.0,0.37,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03153665656792067,13.92078436146678,549.4136743153556,524.9022790525592
1.0,0.38,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.032123482309427506,13.965485171610148,550.2710170294372,525.0451695049061
1.0,0.39,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03270513913047553,14.009295170603021,551.1195871996524,525.1865978666086
1.0,0.4,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03328171260004293,14.052249819025622,551.9593682134608,525.32656136891
1.0,0.41000000000000003,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03385328446414894,14.094382338139079,552.7903653012876,525.4650608835477
1.0,0.42000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.034419932991017005,14.135723902260839,553.612602083974,525.6021003473287
1.0,0.43,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03498173327561299,14.176303810502757,554.4261176441719,525.7376862740284
1.0,0.44,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.035538757509077645,14.216149640502996,555.2309640367013,525.87182733945
1.0,0.45,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03609107521773906,14.255287386396915,556.0272041678869,526.004534027981
1.0,0.46,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03663875347568207,14.293741582949583,556.8149099859847,526.1358183309973
1.0,0.47000000000000003,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03718185709426609,14.331535417502353,557.5941609346602,526.26569348911
1.0,0.48000000000000004,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03772044879149269,14.36869083115823,558.3650426294857,526.3941737715811
1.0,0.49,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.038254589343716144,14.405228610438975,559.1276457240201,526.5212742873367
