timeout,repetition,seed,sim_time,generated,accepted,blocked,blocking_prob,cold_start,cold_start_ratio,reuse_ratio,mean_warm_pool,mean_redundant,p95_active,p99_active,mean_cold_starting,mean_processing,mean_idle,mean_latency,mean_cpu,mean_ram,mean_power
0.0,8,50,10020,94165,94165,0,0.0,94165,1.0,0.0,0.0,0.0,27.437125748502993,30.54491017964072,94.32849796972845,19.83516511500535,0.0,12.15142950805124,644.098674896574,194.40416453627378,1059.55723119066
0.5,8,50,10020,93870,93870,0,0.0,15635,0.16656013635879408,0.8334398636412059,2.62874251497006,0.0,26.29940119760479,28.772455089820358,15.747959512324812,19.785891406770986,2.7133142994125365,3.792432514623629,223.48206569552391,82.67307152793441,388.33594094423887
1.0,8,50,10020,93932,93932,0,0.0,7765,0.08266618404803475,0.9173338159519653,5.508982035928144,0.0,26.209580838323355,28.51497005988024,7.655369657554212,19.799783144533528,4.998161470748033,2.9277808622717467,180.39861124753622,76.4302598455831,323.5766422368269
1.5,8,50,10020,94041,94041,0,0.0,4049,0.04305568847630289,0.9569443115236971,7.682634730538922,0.0,26.323353293413174,28.59880239520958,4.026625282081539,19.82350703030027,7.115946310534004,2.5415203159446653,161.25749699767957,76.51925300274459,289.4704024414169
2.0,8,50,10020,94120,94120,0,0.0,1989,0.021132596685082872,0.9788674033149172,8.796407185628743,0.0,26.4251497005988,28.748502994011975,1.9691559261582259,19.839587948265567,9.052361231657372,2.322036537190187,150.45990554283884,78.48928507527437,275.9206153143951
2.5,8,50,10020,94116,94116,0,0.0,931,0.00989204811084194,0.990107951889158,10.592814371257486,0.0,26.880239520958085,29.233532934131738,0.9590080636366047,19.83789236170536,10.89818222392091,2.2143802782581794,145.13598555444065,81.7586539459573,268.85166397642377
3.0,8,50,10020,94033,94033,0,0.0,387,0.004115576446566631,0.9958844235534333,12.676646706586826,0.0,26.982035928143713,29.51497005988024,0.40009992018580137,19.82130122087282,12.474038009361669,2.155160953940969,142.10798405619786,84.96845890250941,265.24065983566675
3.5,8,50,10020,93997,93997,0,0.0,196,0.002085172931050991,0.997914827068949,14.502994011976048,0.0,27.101796407185628,29.802395209580837,0.20731981694019525,19.81417147936497,14.353785308813519,2.134665738485221,141.12047578600755,89.5460240024329,268.4522018965275
4.0,8,50,10020,94013,94013,0,0.0,101,0.001074319509004074,0.998925680490996,15.820359281437126,0.0,27.167664670658684,29.940119760479043,0.10347693678808832,19.81850801582751,15.941947654277685,2.1236076760365843,140.67481034579652,93.52980507714223,288.77179036254125
4.5,8,50,10020,94025,94025,0,0.0,66,0.0007019409731454401,0.9992980590268545,16.766467065868262,0.0,27.161676646706585,30.01197604790419,0.07629297987393437,19.820502650475266,16.75059307623159,2.120677583135966,140.58383072897365,95.59646134205717,288.6626148223553
5.0,8,50,10020,94025,94025,0,0.0,54,0.0005743153416644509,0.9994256846583356,18.790419161676645,0.0,27.167664670658684,30.035928143712574,0.05977954547728424,19.8204933742492,18.304812742240475,2.118884068269152,140.57312962638483,99.61247288402966,288.6497734992452
5.5,8,50,10020,94026,94026,0,0.0,53,0.0005636738774381554,0.9994363261225618,22.808383233532933,0.0,27.167664670658684,30.04191616766467,0.05922886067687648,19.820580017536628,22.339291695683514,2.118825432058454,140.77251651268116,110.10151363434618,288.88903776280563
6.0,8,50,10020,94026,94026,0,0.0,53,0.0005636738774381554,0.9994363261225618,26.95808383233533,0.0,27.167664670658684,30.04191616766467,0.05922886067687648,19.820580017536628,26.48313371566658,2.118825432058454,140.97970861368393,120.87550288629917,289.1376682840061
6.5,8,50,10020,94026,94026,0,0.0,53,0.0005636738774381554,0.9994363261225618,30.08383233532934,0.0,27.167664670658684,30.04191616766467,0.05922886067687648,19.820580017536628,29.571590273808795,2.118825432058454,141.1341314415922,128.9054899374706,289.32297567749566
7.0,8,50,10020,94026,94026,0,0.0,53,0.0005636738774381554,0.9994363261225618,33.616766467065865,0.0,27.167664670658684,30.04191616766467,0.05922886067687648,19.820580017536628,33.09847979041369,2.118825432058454,141.31047591742396,138.07540268064585,289.5345890484943
7.5,8,50,10020,94026,94026,0,0.0,53,0.0005636738774381554,0.9994363261225618,33.616766467065865,0.0,27.167664670658684,30.04191616766467,0.05922886067687648,19.820580017536628,33.09847979041369,2.118825432058454,141.31047591742396,138.07540268064585,289.5345890484943
8.0,8,50,10020,94026,94026,0,0.0,53,0.0005636738774381554,0.9994363261225618,33.616766467065865,0.0,27.167664670658684,30.04191616766467,0.05922886067687648,19.820580017536628,33.09847979041369,2.118825432058454,141.31047591742396,138.07540268064585,289.5345890484943
