timeout,repetition,seed,sim_time,generated,accepted,blocked,blocking_prob,cold_start,cold_start_ratio,reuse_ratio,mean_warm_pool,mean_redundant,p95_active,p99_active,mean_cold_starting,mean_processing,mean_idle,mean_latency,mean_cpu,mean_ram,mean_power
0.0,7,49,10020,94229,94229,0,0.0,94229,1.0,0.0,0.0,0.0,27.275449101796408,30.29940119760479,93.55905263981651,19.85059515215093,0.0,12.06165299642735,640.0906155426786,193.28272878542728,1053.5132634898957
0.5,7,49,10020,94065,94065,0,0.0,15855,0.16855365970339659,0.8314463402966034,2.6107784431137726,0.0,26.37125748502994,28.82634730538922,15.736411889899399,19.81844600437873,2.724381271517427,3.786988879014924,223.64969808533743,82.76970179127854,388.7373854016826
1.0,7,49,10020,94005,94005,0,0.0,7910,0.0841444604010425,0.9158555395989575,4.862275449101796,0.0,26.17365269461078,28.5748502994012,7.824073109602844,19.808869312006546,5.013343817778307,2.9445487658850116,181.36580959068567,76.74828191923629,325.7572406778521
1.5,7,49,10020,93907,93907,0,0.0,4129,0.04396903319241377,0.9560309668075863,7.191616766467066,0.0,26.179640718562876,28.53293413173653,4.131014937670639,19.786476547507938,7.112677146890127,2.5525809647324573,161.555493902874,76.57136169229526,293.67968395664815
2.0,7,49,10020,93929,93929,0,0.0,2063,0.021963397885637025,0.9780366021143629,8.940119760479043,0.0,26.491017964071855,28.75449101796407,2.0603262856051567,19.796205099888795,9.135619973946769,2.3319488296522146,150.64684847890632,78.72976198524475,276.21256020684154
2.5,7,49,10020,93926,93926,0,0.0,996,0.0106040925835232,0.9893959074164768,11.275449101796408,0.0,26.850299401197606,29.233532934131738,0.9895718765127239,19.793681216188983,11.143356912494216,2.217606168015664,145.0009563347732,82.32642629243782,267.4433391319281
3.0,7,49,10020,93865,93865,0,0.0,390,0.004154903318595856,0.9958450966814042,13.32934131736527,0.0,27.137724550898202,29.718562874251496,0.3893739462838351,19.782187848702765,12.872901556162105,2.1537580405311867,141.7955762668072,85.88683086851425,262.02404094225295
3.5,7,49,10020,93834,93834,0,0.0,178,0.0018969669842487798,0.9981030330157512,14.508982035928144,0.0,27.167664670658684,30.089820359281436,0.16719768623890252,19.775325432449716,14.707647727590183,2.1300233407666234,140.65042779787643,90.30370523097467,288.7486058824865
4.0,7,49,10020,93854,93854,0,0.0,91,0.0009695910669763676,0.9990304089330236,16.12574850299401,0.0,27.221556886227546,30.353293413173652,0.0886178168061968,19.778945135556892,16.469226862710638,2.1216027743308183,140.34355096601163,94.77463900158477,288.3803536842505
4.5,7,49,10020,93846,93846,0,0.0,66,0.0007032798414423631,0.9992967201585576,19.149700598802394,0.0,27.21556886227545,30.419161676646706,0.062136670591739426,19.77897442603891,19.028440084049063,2.1187738508165834,140.33004340691951,101.38868358734601,288.36414461334067
5.0,7,49,10020,93850,93850,0,0.0,58,0.0006180074587107086,0.9993819925412893,21.49700598802395,0.0,27.233532934131738,30.44311377245509,0.052873975589678296,19.7797275827854,21.27105497135558,2.117792886380964,140.3979134249491,107.20746889556374,288.44558863496985
5.5,7,49,10020,93850,93850,0,0.0,56,0.0005966968566862014,0.9994033031433138,24.718562874251496,0.0,27.233532934131738,30.449101796407184,0.048893325153635314,19.779462991661365,24.635444124620424,2.117366810678533,140.54297632717856,115.94817668314717,288.61966411765263
6.0,7,49,10020,93850,93850,0,0.0,56,0.0005966968566862014,0.9994033031433138,28.62874251497006,0.0,27.233532934131738,30.449101796407184,0.048893325153635314,19.779462991661365,28.541384668513825,2.117366810678533,140.73827335437022,126.10362209727272,288.8540205502865
