lambda,theta,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
2.0,0.25,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.9578237389625697,59.617612886683595,52.84142775608181
2.0,0.26,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.9545692639072847,59.114192601412626,52.34507622640184
2.0,0.27,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.980993217430976,58.21044139563224,51.55294363013755
2.0,0.28,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.004362499257839,58.920592387554876,51.88867428867541
2.0,0.29000000000000004,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.0137421431165463,59.39779156072175,52.51023314711546
2.0,0.3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.046230999807865,58.9326636781042,51.404152058042754
2.0,0.31,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.0553647883463557,60.29996953630726,53.23908720432429
2.0,0.32,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.080126256218273,59.51383595884917,52.27979168002416
2.0,0.33,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.0310554073978473,58.387922722054775,51.86653610097172
2.0,0.34,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.1217271928589554,59.16184274682533,52.17985694859644
2.0,0.35000000000000003,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.059925528053816,58.172958503165354,51.35974839436864
2.0,0.36000000000000004,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.113535458238061,58.923009031963254,51.646416172458615
2.0,0.37,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.1095946984896616,58.32297034495334,51.35981314406836
2.0,0.38,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.1544492955621757,59.80331324051419,52.36494299562214
2.0,0.39,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.21364393460218,59.309446016945785,51.68738341487892
2.0,0.4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.177190652408877,60.74266194100789,53.442402751815344
2.0,0.41000000000000003,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.2211181457627798,60.90506820565638,53.516298508866015
2.0,0.42000000000000004,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.2327148785059925,59.30554244007337,51.30261628231823
2.0,0.43,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.208022284593993,58.71880151354124,50.743429954280515
2.0,0.44,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.2158506024863462,58.76273972649462,51.108355166330824
2.0,0.45,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.257241011627536,60.23048320347165,52.587485459370285
2.0,0.46,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.233191636352658,58.363056365184676,50.85431580352879
2.0,0.47000000000000003,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.2792925759671627,59.562567163727515,51.59711474815421
2.0,0.48000000000000004,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.3047543319403236,58.58395443178453,50.61773482476669
2.0,0.49,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.2823813285804952,60.41446257685078,52.933967081791955
2.0,0.5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.396894577165517,60.55707605160432,52.491677621081564
2.0,0.51,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.3061841136128227,59.11702480920801,51.58037450651503
2.0,0.52,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.3567431064163387,60.12123388038761,51.988820446298426
2.0,0.53,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.3359747685961265,59.19422866375412,51.431527653188425
2.0,0.54,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.461496090617951,60.15687020055871,51.30785927784214
2.0,0.55,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.4191009855052146,59.9185063296938,51.727481490014675
2.0,0.56,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.3881901057124,59.85738526502353,51.66056634706724
2.0,0.5700000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.411521541506092,61.545729961064666,53.48316026023166
2.0,0.5800000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.4025458675201055,59.93494153803699,51.68981509875925
2.0,0.59,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.4468203967489157,60.17095845184141,51.80035208339885
2.0,0.6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.4628613443019916,60.573769731875046,52.09719993591057
2.0,0.61,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.4621452146526606,59.6164337281978,51.07093439105215
2.0,0.62,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.4281240492703833,60.69192996353658,52.17324084724519
2.0,0.63,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.433749563211886,60.24562367236392,52.17377216035902
2.0,0.64,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.55781643024179,60.97932967991686,52.0056428221869
2.0,0.65,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.4791194217413164,60.874635431220426,52.09101161484329
2.0,0.66,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.5509884075948266,60.73909555611866,52.26461699622948
2.0,0.67,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.547691738156368,59.76093418040905,50.779598913455104
2.0,0.68,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.490292722440201,60.40779667304734,52.4226053877249
2.0,0.6900000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.495224722443661,59.859750336197855,51.306362246722486
2.0,0.7000000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.5013640278862925,61.55125653293388,52.897661773085595
2.0,0.7100000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.516959861842405,59.352231097937434,50.245330241671084
2.0,0.72,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.5621440548417342,61.48519812348705,52.75441655016658
2.0,0.73,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.5718861629981644,61.688834796257616,52.63082950254737
2.0,0.74,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.5290912741339624,60.179674995740164,51.23102258710895
2.0,0.75,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.569795373131244,60.7383534960011,51.497392432596676
2.0,0.76,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.6431314758821,62.02533619480139,52.6701884414598
2.0,0.77,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.57697648748979,61.665236568034835,52.475170116203515
2.0,0.78,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.620499451537321,61.73485039418305,52.238084269666125
2.0,0.79,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.641477222047317,61.047170032424326,52.04180858490153
2.0,0.8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.658527167078131,60.53063363658688,50.99342227249922
2.0,0.81,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.687969722831576,62.607546965326335,52.91234186242999
2.0,0.8200000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.6809997731377178,63.37130061003625,54.02102766778041
2.0,0.8300000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.65837272139327,61.25218580278852,51.41397258341759
2.0,0.8400000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.6801281366812435,61.31783099354871,51.660770744616464
2.0,0.85,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.609189161341332,60.98718752446979,51.36181329900583
2.0,0.86,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.6802931396469254,61.64351212644286,51.9420864717211
2.0,0.87,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.72899390695077,63.163550803706656,53.231493168797066
2.0,0.88,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.703891826210924,61.9035961248912,52.3356016332959
2.0,0.89,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.7016371285499825,61.931487584891244,52.72461221845767
2.0,0.9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.7621289480261098,62.07916660076077,51.674742118423765
2.0,0.91,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.7335118502023286,61.449293582744964,51.48853645550427
2.0,0.92,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.821617590857587,61.88852279193675,51.546132844816654
2.0,0.93,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.801522149582802,62.70394615480886,52.521586366403874
2.0,0.9400000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.7213522663002467,62.01435083319387,52.12772318805042
2.0,0.9500000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.766851928207361,61.644211808814006,51.53691805013863
2.0,0.9600000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.862290225637314,63.964099636399155,53.51411263042582
2.0,0.97,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.733575096268561,61.819840870134556,52.284430243932974
2.0,0.98,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.798450648538526,63.990053891593995,53.99150254996811
2.0,0.99,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.7831828762199162,63.09526263306644,52.75048143803086
2.0,1.0,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,3.7968862471266998,62.30020065649126,51.94554334504525
