lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
5,0.52,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.74E-07,2.88144104,53.0521077,51.30521077
5,0.53,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.95E-07,2.890152881,53.10036316,51.31003632
5,0.54,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,5.17E-07,2.898760788,53.14853746,51.31485375
5,0.55,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,5.40E-07,2.90726764,53.19662022,51.31966202
5,0.56,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,5.63E-07,2.915676191,53.24460204,51.3244602
5,0.57,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,5.87E-07,2.923989072,53.29247437,51.32924744
5,0.58,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,6.12E-07,2.932208806,53.34022946,51.33402295
5,0.59,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,6.37E-07,2.940337806,53.38786028,51.33878603
5,0.6,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,6.64E-07,2.948378386,53.43536047,51.34353605
5,0.61,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,6.90E-07,2.956332768,53.48272427,51.34827243
5,0.62,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,7.18E-07,2.964203082,53.52994647,51.35299465
5,0.63,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,7.46E-07,2.971991374,53.57702236,51.35770224
5,0.64,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,7.75E-07,2.979699612,53.62394773,51.36239477
5,0.65,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,8.05E-07,2.987329687,53.67071874,51.36707187
5,0.66,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,8.35E-07,2.994883419,53.71733198,51.3717332
5,0.67,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,8.66E-07,3.00236256,53.7637844,51.37637844
5,0.68,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,8.98E-07,3.009768798,53.81007326,51.38100733
5,0.69,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,9.31E-07,3.017103759,53.85619613,51.38561961
5,0.7,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,9.64E-07,3.024369011,53.90215087,51.39021509
5,0.71,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,9.99E-07,3.031566068,53.94793557,51.39479356
5,0.72,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.03E-06,3.03869639,53.99354859,51.39935486
5,0.73,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.07E-06,3.045761386,54.03898847,51.40389885
5,0.74,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.11E-06,3.05276242,54.084254,51.4084254
5,0.75,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.14E-06,3.059700807,54.1293441,51.41293441
5,0.76,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.18E-06,3.066577822,54.17425789,51.41742579
5,0.77,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.22E-06,3.073394695,54.21899466,51.42189947
5,0.78,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.26E-06,3.080152618,54.2635538,51.42635538
5,0.79,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.30E-06,3.086852746,54.30793488,51.43079349
5,0.8,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.35E-06,3.093496196,54.35213757,51.43521376
5,0.81,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.39E-06,3.100084051,54.39616165,51.43961616
5,0.82,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.43E-06,3.10661736,54.44000701,51.4440007
5,0.83,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.48E-06,3.113097142,54.48367365,51.44836736
5,0.84,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.52E-06,3.119524383,54.52716163,51.45271616
