lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
5.0,0.060000000000000005,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.263750456331855,52.576135849692115,51.23139868474641
5.0,0.060000000000000005,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2079905807721416,52.28766486038853,50.93028839533771
5.0,0.060000000000000005,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2394415299913097,52.006584584735414,50.8856443018231
5.0,0.060000000000000005,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2336372716971575,51.99987116811367,50.530589419257325
5.0,0.060000000000000005,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.242410609861149,52.83692042371591,51.180755569126276
5.0,0.060000000000000005,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2576052898267083,52.79821404807367,51.35814187712275
5.0,0.060000000000000005,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2550933103372084,52.91496708324108,51.49009504936127
5.0,0.060000000000000005,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2333612196616817,52.14725368799257,50.9867835427426
5.0,0.060000000000000005,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.247873089703853,52.48894416931447,51.02087704701313
5.0,0.060000000000000005,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2547761800923247,52.620520988618466,51.22768933986475
5.0,0.06999999999999999,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2848243708941713,52.53937743725189,51.061341231185246
5.0,0.06999999999999999,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2768401781576615,52.71033636893427,51.45013357480032
5.0,0.06999999999999999,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.264020725441891,52.285453333310706,51.17765978697395
5.0,0.06999999999999999,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.272198968646014,52.61912886923668,51.38748640730523
5.0,0.06999999999999999,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2833570526466627,53.17266668334099,52.07171707849382
5.0,0.06999999999999999,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2538031228318185,51.827868965875794,50.74124243628592
5.0,0.06999999999999999,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2978708504765994,53.025984212139065,52.12082765811222
5.0,0.06999999999999999,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.273486142852784,52.06653752750535,50.910518923564624
5.0,0.06999999999999999,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.252228473288085,51.84607391385812,50.69034246666558
5.0,0.06999999999999999,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2904793176612794,52.65870075345998,51.186974059166936
5.0,0.08,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.317591953261873,52.342257466666844,51.19846604334599
5.0,0.08,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.293790737467341,52.0237473825196,51.0267984231486
5.0,0.08,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2835154165329787,52.02420103522745,50.680065832326854
5.0,0.08,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.301687801056585,52.426140115368625,51.256747024496725
5.0,0.08,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2928956731385,51.77014220445769,50.994707083035706
5.0,0.08,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3142857852960117,52.884857224180564,52.00353530525425
5.0,0.08,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3257009033409766,52.97681303428864,51.81249969905009
5.0,0.08,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.310143563294959,51.72910727351261,50.35240144294592
5.0,0.08,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.2689820590117598,51.50324841285345,50.61079776383226
5.0,0.08,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.304358658597305,51.99953176554586,50.64307047355379
5.0,0.09,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3244155703008422,51.89113941280126,50.74950035558602
5.0,0.09,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3108976376385835,51.839708550758324,50.894714140782234
5.0,0.09,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3269162987013283,52.561633820495544,51.4668779380566
5.0,0.09,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.350193319705593,52.48348001058663,51.590763083071145
5.0,0.09,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.303764452728359,51.51583872396003,50.50636196195099
5.0,0.09,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3092276006218064,51.32685977835932,50.34295794528842
5.0,0.09,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3153776991967896,52.002420530564635,51.09858786984776
5.0,0.09,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3222058348255983,52.19881789687518,51.20095591251773
5.0,0.09,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.314228479605316,51.60900691175378,50.77664760517804
5.0,0.09,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3187033297681334,52.01701987318692,50.610975556840955
5.0,0.09999999999999999,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.33509174536385,51.931309403408704,50.67801061365564
5.0,0.09999999999999999,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3529838657033726,52.869019386230846,52.29587845631979
5.0,0.09999999999999999,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.382345267491569,52.402309108793496,51.28386722597047
5.0,0.09999999999999999,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.388190013039269,52.660677760253556,51.8358037227959
5.0,0.09999999999999999,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.360154602122095,52.08340891425797,51.302600277443695
5.0,0.09999999999999999,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3385039049877596,51.64224145956557,50.6090471825618
5.0,0.09999999999999999,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3283146730024065,51.94664106224618,51.104782541511234
5.0,0.09999999999999999,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3524337828178266,52.11371675681988,51.4850404526621
5.0,0.09999999999999999,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.333091643406774,51.91026602297594,51.14826556120893
5.0,0.09999999999999999,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.33621803140595,51.631625008197275,50.320648039242755
5.0,0.11,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3483446751854116,51.3874566920619,50.60427483442138
5.0,0.11,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3792720369143256,52.59975581334103,51.73976739282121
5.0,0.11,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.353418999347036,51.355276040828144,50.352518438786255
5.0,0.11,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.342694125745481,51.427499014025514,50.7266200307452
5.0,0.11,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3879776983016727,51.90173578595119,50.7691160903918
5.0,0.11,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3551667929283364,51.274879327147644,50.32592965162525
5.0,0.11,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3773304143604275,52.03094499564876,51.201969827497216
5.0,0.11,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3475683287993654,51.743198604304645,50.78151855079875
5.0,0.11,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.37493453491505,51.69815591242453,50.96396801326369
5.0,0.11,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3830031417515234,52.345578717478716,51.63921780628449
5.0,0.12,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4056702054525587,52.16675321800417,51.638702580572804
5.0,0.12,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.374884300323716,51.6279038621391,50.76213040027445
5.0,0.12,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4058043968708724,51.93020596677119,51.009160126376415
5.0,0.12,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.394238638712876,52.128353137701154,51.35171580635476
5.0,0.12,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3991611499053525,52.32730422610307,51.45044918305199
5.0,0.12,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3782622970778093,52.11393329918293,51.58010353607265
5.0,0.12,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.369043523901726,52.010722735703254,51.18916894386275
5.0,0.12,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3517358133916746,51.44090798592349,51.04537277485747
5.0,0.12,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.3889262697306,51.60354092528055,50.96268814422396
5.0,0.12,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4049086493366056,51.653254093920125,50.93700575746192
5.0,0.13,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.417601013870204,52.12484529966768,51.28891005259798
5.0,0.13,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.407005543288437,52.29192080798227,51.412599275461844
5.0,0.13,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4188516466118775,51.73496636022428,50.88339703639384
5.0,0.13,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.40148436008511,52.207610852396364,51.669937779404826
5.0,0.13,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.397903937708912,51.66969695543596,51.17620879993275
5.0,0.13,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.396132249466456,51.707948975825516,51.010661559459024
5.0,0.13,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.397634734296953,51.95347700671164,51.366909543877156
5.0,0.13,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.399191025265207,51.469986633009704,50.82419344309518
5.0,0.13,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4199953770039038,52.36152186930364,51.56356025223057
5.0,0.13,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4094744547517313,52.37772295165696,51.77071958610681
5.0,0.14,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4246282247670177,52.023861829302845,51.1964887511554
5.0,0.14,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4615333261398336,52.67777616434305,51.779040236604445
5.0,0.14,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.45432670200973,52.39434342455736,51.475041170365856
5.0,0.14,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.43987788843295,51.6501024228344,50.89572871631462
5.0,0.14,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.435311231641071,51.19665692032156,50.26602291943554
5.0,0.14,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4120219614254337,52.06484154306101,51.21114375679556
5.0,0.14,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4410626639862634,51.75959567417302,51.06563542402596
5.0,0.14,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4403506135833424,51.786302699516156,51.01657346484595
5.0,0.14,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4244673320983288,51.58920246802508,50.96080341094197
5.0,0.14,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4287592504879187,52.36364661946409,51.71387825955215
5.0,0.15000000000000002,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4352542401813424,51.68609953678424,51.12633065293089
5.0,0.15000000000000002,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.450804786752774,51.56683932524273,50.8848106687085
5.0,0.15000000000000002,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4609374277351086,51.81803242588302,51.097292614082356
5.0,0.15000000000000002,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.46680173827474,52.41826132281234,52.07999161878646
5.0,0.15000000000000002,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4674671259715897,52.708917885861695,51.963847134861474
5.0,0.15000000000000002,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4347828361534103,51.29830319712064,50.873369620626086
5.0,0.15000000000000002,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4295427832219407,52.4348154941822,51.54381738090258
5.0,0.15000000000000002,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4334654583964332,52.20326320623623,51.505857934973264
5.0,0.15000000000000002,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4568011189584795,52.220668253452345,51.277458162715035
5.0,0.15000000000000002,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.438419744218226,52.09477911119056,51.36555225931778
5.0,0.16,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.448662238332723,51.5454656676735,50.746165992229194
5.0,0.16,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4695497526072936,52.357587174590414,51.59045604900869
5.0,0.16,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4658932954354347,51.746930343503585,50.88210800518511
5.0,0.16,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.435949808113767,51.304498337902224,50.869337753990706
5.0,0.16,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.473221915261284,52.26187081981133,51.88212627420562
5.0,0.16,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.471786419022638,51.05491742267443,50.18642837745126
5.0,0.16,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.461078378416343,52.014759380955624,51.28473037205309
5.0,0.16,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.469477256372995,51.57272271443058,50.69124625451559
5.0,0.16,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.490358402621686,51.87922553517827,51.24879451766408
5.0,0.16,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.464232289427534,51.95456012626532,51.408704108633934
5.0,0.17,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.443183648278827,50.771513313481705,50.555910007396314
5.0,0.17,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.472459235951529,51.655277923015106,50.76714878894485
5.0,0.17,3,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.468625230741157,52.10815870563614,51.450545619008174
5.0,0.17,4,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.475922141044179,51.23305705065866,50.29270858869298
5.0,0.17,5,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.514199345368011,52.293445217143486,51.54441877041437
5.0,0.17,6,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4715668733881224,51.810514043243565,51.00785452726241
5.0,0.17,7,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.497226844263467,52.34369423873684,51.555922426757945
5.0,0.17,8,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4558042369646427,51.39326363914539,50.88443959110363
5.0,0.17,9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4719334191183386,51.77031256505491,51.044845428074815
5.0,0.17,10,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.47275568219632,52.03661038495687,51.40291979813454
5.0,0.18000000000000002,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4965026058156154,52.402511243785,51.868941870967184
5.0,0.18000000000000002,2,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,2.4876834388554467,51.112696014970126,50.26421201163289
