lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
0.5,0.01,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.773398225038549e-18,2.2134292554028567,95.49160640474106,55.54916064047421
0.5,0.02,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-2.451831672126162e-17,2.36108893168874,88.7470057779852,54.87470057779839
0.5,0.03,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.456230601588207e-18,2.4836271637420855,85.13853528259432,54.51385352825949
0.5,0.04,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.7920641175351162e-18,2.590213269799551,82.79046206046738,54.27904620604667
0.5,0.05,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.453195214158315e-19,2.6852680563637685,81.11608338182606,54.1116083381825
0.5,0.060000000000000005,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,3.4482166567106943e-18,2.7714063517920806,79.85599484259092,53.98559948425923
0.5,0.06999999999999999,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.0151845696324781e-17,2.8503532850880022,78.87329303259513,53.887329303259385
0.5,0.08,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.0081796427833222e-17,2.923328633322552,78.08730612455494,53.8087306124556
0.5,0.09,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-3.0037812519306776e-17,2.991237396770571,77.44674610022298,53.74467461002183
0.5,0.09999999999999999,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.33145660153949e-17,3.0547753431379476,76.91713700982875,53.691713700982646
0.5,0.11,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,7.638927420559636e-18,3.1144922770821313,76.47429270450569,53.64742927045074
0.5,0.12,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.693410730381762e-17,3.1708322954451242,76.1006624428898,53.61006624428929
0.5,0.13,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-2.2808988204883822e-17,3.2241606165169254,75.78315648280326,53.57831564827982
0.5,0.14,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.3734303016830263e-17,3.274782138974345,75.5117881571417,53.551178815714636
0.5,0.15000000000000002,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.754794505233374e-17,3.3229546778186756,75.27879140849679,53.527879140850004
0.5,0.16,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,6.586165404465638e-18,3.368898648276386,75.07802786208232,53.507802786208394
0.5,0.17,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-8.056579500665054e-18,3.412804306585863,74.90457698623901,53.49045769862374
0.5,0.18000000000000002,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.0721515012155628e-18,3.4548372665622145,74.75444581231957,53.4754445812319
