lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
15.0,0.5,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.07400278859223032,2.429632697647661,46.44449046471492,50.644449046471514
15.0,0.51,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.07484150607748129,2.434425586338409,46.47379305131748,50.64737930513174
15.0,0.52,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.07567420222564987,2.439166220099445,46.50303825916487,50.65030382591648
15.0,0.53,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.07650100556491096,2.4438561096002545,46.53222199034336,50.65322219903434
15.0,0.54,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.07732203938025649,2.448496696559933,46.56134056078421,50.65613405607845
15.0,0.55,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.07813742202654798,2.453089358000988,46.59039066183254,50.65903906618324
15.0,0.56,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0789472672173971,2.457635410173968,46.61936932573058,50.66193693257302
15.0,0.5700000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.07975168429216312,2.462136112183516,46.648273894569854,50.66482738945696
15.0,0.5800000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08055077846306637,2.466592669343022,46.67710199232255,50.66771019923223
15.0,0.59,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08134465104422428,2.4710062362822676,46.70585149961196,50.67058514996119
15.0,0.6,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08213339966419789,2.4753779198297554,46.73452053092152,50.67345205309215
15.0,0.61,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08291711846350998,2.479708781689406,46.76310741398179,50.676310741398176
15.0,0.62,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08369589827843345,2.483999840929197,46.79161067110325,50.67916106711031
15.0,0.63,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08446982681217631,2.488252076297494,46.8200290022507,50.682002900225065
15.0,0.64,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0852389887945488,2.4924664283814666,46.848361269679756,50.684836126968015
15.0,0.65,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08600346613104728,2.4966438016204853,46.87660648397596,50.687660648397596
15.0,0.66,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08676333804220608,2.5007850661861846,46.90476379135495,50.690476379135504
15.0,0.67,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08751868119397414,2.5048910597396747,46.932832462097004,50.69328324620972
15.0,0.68,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08826956981986453,2.508962589075729,46.96081188000631,50.6960811880006
15.0,0.6900000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08901607583547373,2.5130004316625394,46.98870153279403,50.698870153279415
15.0,0.7000000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.08975826894594875,2.5170053370849255,47.016501003295424,50.701650100329516
15.0,0.7100000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09049621674696937,2.5209780283984897,47.044209961444366,50.704420996144464
15.0,0.72,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09122998481968221,2.524919203401056,47.071828156930906,50.70718281569312
15.0,0.73,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09195963682006214,2.5288295358276818,47.099355412481216,50.709935541248186
15.0,0.74,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09268523456306628,2.5327096764745267,47.12679161769975,50.71267916176999
15.0,0.75,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09340683810199255,2.5365602542569112,47.15413672342548,50.71541367234253
15.0,0.76,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09412450580333787,2.5403818772059577,47.18139073655287,50.71813907365531
