lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
10.0,0.56,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.005802407566344015,2.6527485050149333,49.44154087610883,50.94415408761089
10.0,0.5700000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.005937804474379141,2.6588235359701,49.477812271850546,50.94778122718511
10.0,0.5800000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.006074129980496416,2.6648332712809064,49.51399336488194,50.95139933648815
10.0,0.59,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0062113733347250715,2.6707794021130873,49.55007962330497,50.95500796233045
10.0,0.6,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.006349523897798889,2.676663550053045,49.586066959084796,50.958606695908465
10.0,0.61,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.006488571139573823,2.6824872710093484,49.62195168964001,50.96219516896393
10.0,0.62,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0066285046374963035,2.688252058838825,49.65773050306092,50.96577305030608
10.0,0.63,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.006769314075088467,2.6939593487203104,49.693400426569404,50.96934004265693
10.0,0.64,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.006910989240492889,2.6996105202975422,49.728958797887685,50.97289587978882
10.0,0.65,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.007053520025039339,2.705206900609795,49.76440323921255,50.97644032392123
10.0,0.66,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.007196896421860893,2.710749766827794,49.79973163353475,50.979973163353534
10.0,0.67,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.007341108524527789,2.7162403488100986,49.83494210306405,50.983494210306446
10.0,0.68,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.007486146525731675,2.7216798314944852,49.87003298955694,50.987003298955656
10.0,0.6900000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.007632000715995394,2.7270693571368616,49.90500283635725,50.99050028363567
10.0,0.7000000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0077786614824086765,2.7324100274094283,49.93985037198511,50.99398503719851
10.0,0.7100000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.007926119307405785,2.737702905368853,49.97457449512815,50.99745744951286
10.0,0.72,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.008074364767559933,2.7429490173039763,50.009174260900814,51.000917426090076
10.0,0.73,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.008223388532422927,2.7481493544721127,50.04364886825576,51.004364886825606
10.0,0.74,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.008373181363368027,2.7533048747316915,50.077997648437496,51.00779976484379
10.0,0.75,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.008523734112480258,2.7584165040790816,50.11222005438774,51.01122200543874
10.0,0.76,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.008675037721462078,2.7634851380960863,50.146315651013786,51.01463156510136
10.0,0.77,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.008827083220563225,2.7685116433144086,50.180284106242816,51.018028410624304
10.0,0.78,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.008979861727534687,2.7734968585028756,50.21412518279439,51.021412518279476
10.0,0.79,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.009133364446603821,2.778441595882635,50.24783873060684,51.02478387306065
10.0,0.8,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.00928758266747851,2.7833466422752404,50.28142467986253,51.02814246798624
10.0,0.81,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.009442507764356574,2.7882127601879025,50.31488303455773,51.03148830345582
10.0,0.8200000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.009598131194967921,2.79304068884028,50.348213866574376,51.03482138665746
10.0,0.8300000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.009754444499632437,2.7978311451364837,50.38141731020968,51.03814173102098
10.0,0.8400000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.009911439300336007,2.8025848245857827,50.41449355712504,51.04144935571247
10.0,0.85,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.010069107299820324,2.8073024021753312,50.447442851680755,51.044744285168115
10.0,0.86,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.010227440280691127,2.8119845331978466,50.48026548662336,51.04802654866228
10.0,0.87,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.010386430104553595,2.816631854037278,50.5129617991006,51.05129617991008
10.0,0.88,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.010546068711141873,2.821244982914574,50.54553216697123,51.05455321669711
10.0,0.89,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.010706348117486525,2.8258245205965493,50.577977005394004,51.05779770053944
10.0,0.9,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.010867260417077904,2.8303710510695423,50.610296763666376,51.06102967636664
10.0,0.91,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.01102879777906173,2.8348851421803913,50.6424919222995,51.06424919222996
10.0,0.92,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.01119095244742733,2.8393673462462554,50.674562990305624,51.067456299030546
10.0,0.93,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.011353716740228741,2.8438182006354498,50.70651050268635,51.070651050268594
10.0,0.9400000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.011517083048808299,2.8482382283207297,50.73833501810285,51.07383350181025
10.0,0.9500000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.011681043837029838,2.8526279384066386,50.770037116715436,51.0770037116715
10.0,0.9600000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.011845591640535334,2.8569878266325164,50.801617398180696,51.080161739818145
10.0,0.97,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.012010719065996937,2.8613183758522576,50.83307647979127,51.0833076479791
10.0,0.98,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.012176418790402665,2.8656200564925256,50.86441499475311,51.08644149947527
10.0,0.99,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.012342683560324873,2.8698933269900584,50.895633590582555,51.08956335905827
10.0,1.0,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.012509506191222609,2.8741386342096944,50.926732927621174,51.09267329276212
