lambda,theta,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
0.5,3.370612244897959,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.3139285936165255,77.94828979363491,54.144571590144935
0.5,3.4724489795918365,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.544169224306988,80.52099333928328,55.43763918687625
0.5,3.574285714285714,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.4816912657005705,77.00354522220896,52.29215719861147
0.5,3.6761224489795916,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.475899131314783,77.44824463311458,53.845994800814545
0.5,3.7779591836734694,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.540825332017345,78.57624728428652,54.67057447895076
0.5,3.8797959183673467,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.509077699431979,78.48403254926743,53.69119213329571
0.5,3.981632653061224,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.580233680208565,79.75004836463822,55.09047400142319
0.5,4.083469387755102,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.515683621412453,74.66683250194883,50.954087264804734
0.5,4.18530612244898,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.462640178769027,77.05914160744891,53.64308839867355
0.5,4.287142857142857,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.632758132443221,77.7028738657877,53.47937073765159
0.5,4.388979591836734,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.605695300902423,79.44613002029641,54.192404553726796
0.5,4.490816326530612,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.558487772851992,80.20795674123926,56.20853035047555
0.5,4.59265306122449,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.659497318150962,77.49567827846055,53.22665726096256
0.5,4.694489795918367,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.499986593622288,74.58534538763095,51.69816759214386
0.5,4.7963265306122445,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.501811292654009,77.40013717338293,53.72807879351399
0.5,4.898163265306122,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.615354171206441,75.59180155489219,51.86739646723684
0.5,5.0,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.6601880444381445,80.68171132470371,56.71935957887665
