lambda,theta,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
0.5,0.7816326530612245,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.669800862216249,73.8822395220276,52.42326845017233
0.5,0.8222448979591837,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.756678597338626,78.14033138578365,55.46745487909302
0.5,0.8628571428571429,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.8036383214723575,76.52704155711271,54.1819347385355
0.5,0.9034693877551021,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.771273723524167,75.35882367717493,53.316284322031066
0.5,0.9440816326530612,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.793101334472271,74.97026599617398,53.00605285657371
0.5,0.9846938775510204,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.932137177514671,78.95927451469863,57.029564724904674
0.5,1.0253061224489797,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.8541675541870974,73.12720671494938,51.26425974058375
0.5,1.0659183673469388,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.9355913314754325,76.23597757853526,53.62650741901554
0.5,1.106530612244898,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.935761285417718,76.150394244813,53.65081021829689
0.5,1.1471428571428572,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.8953159010687815,76.92875769201467,54.50613498853422
0.5,1.1877551020408164,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.115113091980072,78.99371948055988,55.97466933806817
0.5,1.2283673469387755,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.998898611787427,75.83647057921253,53.20858002586994
0.5,1.2689795918367348,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.998946481401611,75.43245674230855,53.04628063291354
0.5,1.309591836734694,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.941636623513743,72.93963088480496,51.139626671361945
0.5,1.350204081632653,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.134082468017456,79.33310356513762,55.70474100160672
0.5,1.3908163265306124,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.08451702695338,75.91708202164179,53.18203001511219
0.5,1.4314285714285715,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.010892592350399,75.01818560537042,52.12800924931738
0.5,1.4720408163265306,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.9195662865053045,74.04067755074524,52.33590542291746
0.5,1.51265306122449,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.072392334276343,74.42204625912399,53.333900322758886
0.5,1.553265306122449,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.2543039933070075,78.16855328942513,55.33198461666433
0.5,1.5938775510204082,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.083317467835378,71.88853542166297,49.94358969509011
0.5,1.6344897959183673,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.252822929290912,75.23601767604208,53.00847843518845
0.5,1.6751020408163266,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.192153529486584,78.37476378979127,54.523222504816005
0.5,1.7157142857142857,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.159042437856229,75.79748690255308,53.226216982476835
0.5,1.7563265306122449,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.377646585335513,78.60267074924163,54.38232410947175
0.5,1.7969387755102042,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.194520713940549,74.9704965980075,52.15348412842056
0.5,1.8375510204081633,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.18606720469231,75.80942657770044,53.62331064124941
0.5,1.8781632653061224,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.182744468967246,75.853484436086,53.47458196102073
0.5,1.9187755102040818,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.326559877616021,75.19016064658945,51.33571272773391
0.5,1.9593877551020409,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.131014861056068,73.87224508182935,52.5741078119805
0.5,2.0,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.22808568721729,78.61738562953458,56.13986281317062
