lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
20.0,0.01,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.11899906376702589,2.0102019635943393,42.65251053453001,50.265251053453014
20.0,0.02,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.12168954315530789,2.0198468689452165,42.679327307604815,50.26793273076051
20.0,0.03,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.12424864777045197,2.0290158284913256,42.7081439925233,50.27081439925238
20.0,0.04,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.12669304397562017,2.0377716491310855,42.73844456200429,50.27384445620042
20.0,0.05,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1290361131824116,2.046164245546762,42.76985473280594,50.276985473280654
20.0,0.060000000000000005,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.13128879921238867,2.054234124069686,42.80209641026696,50.280209641026744
20.0,0.06999999999999999,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.13346019223543235,2.06201472632835,42.83495891786729,50.283495891786714
20.0,0.08,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.13555794334077417,2.069534062934618,42.868280096053105,50.286828009605266
20.0,0.09,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1375885664101607,2.076815886152044,42.90193347685484,50.29019334768547
20.0,0.09999999999999999,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.13955766276572532,2.083880552647097,42.935819342648344,50.293581934264864
20.0,0.11,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1414700915399958,2.0907456717353146,42.96985834770151,50.29698583477011
20.0,0.12,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.14333010104308305,2.0974266014105405,43.003986876824854,50.30039868768251
20.0,0.13,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.14514143155260997,2.1039368339981737,43.03815360917741,50.303815360917724
20.0,0.14,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.14690739680102943,2.110288300243396,43.07231693535157,50.30723169353517
20.0,0.15000000000000002,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.14863094933638293,2.116491612106686,43.10644298951164,50.31064429895117
20.0,0.16,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.15031473350523117,2.122556258809862,43.14050413200279,50.31405041320028
20.0,0.17,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.15196112881526785,2.1284907667439117,43.1744777666143,50.31744777666144
20.0,0.18000000000000002,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.15357228573573461,2.134302831102799,43.20834540967799,50.32083454096778
20.0,0.19,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.155150155491497,2.1399994251520824,43.24209195089038,50.32420919508902
20.0,0.2,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.15669651504110665,2.1455868916287426,43.27570506164665,50.327570506164676
20.0,0.21000000000000002,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.15821298815947046,2.1510710197334904,43.3091747179716,50.33091747179717
20.0,0.22,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1597010633443498,2.156457110408365,43.342492813269715,50.33424928132694
20.0,0.23,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.16116210911373283,2.161750032014811,43.37565284204818,50.337565284204835
20.0,0.24000000000000002,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.16259738714494093,2.166954268088575,43.40864964014176,50.34086496401413
20.0,0.25,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.16400806361712636,2.1720739585120503,43.441479170240996,50.34414791702411
20.0,0.26,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.16539521904888194,2.1771129351826604,43.47413834396755,50.34741383439678
20.0,0.27,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1667598568684899,2.1820747530534095,43.50662487362124,50.35066248736211
20.0,0.28,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1681029109110481,2.186962717260499,43.53893714814509,50.3538937148145
20.0,0.29000000000000004,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.16942525200245218,2.1917799069256834,43.57107412896101,50.35710741289609
20.0,0.3,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.17072769376282942,2.1965291961196,43.6030352621927,50.36030352621931
20.0,0.31,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.17201099773964929,2.201213272389633,43.634820404457834,50.36348204044579
20.0,0.32,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.17327587796294736,2.205834653190246,43.66642975995123,50.36664297599509
20.0,0.33,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.17452300500030396,2.2103957004992196,43.69786382695598,50.36978638269552
20.0,0.34,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1757530095771613,2.2148986338589705,43.72912335225857,50.37291233522584
20.0,0.35000000000000003,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1769664858181439,2.2193455420457258,43.760209292212416,50.376020929221205
20.0,0.36000000000000004,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.17816399415685888,2.2237383935392714,43.7911227794155,50.37911227794154
20.0,0.37,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.17934606395469324,2.228079045940563,43.82186509413913,50.382186509413884
20.0,0.38,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1805131958633779,2.2323692544635585,43.852437639790566,50.38524376397909
20.0,0.39,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.18166586396146991,2.236610679610557,43.88284192181418,50.38828419218143
20.0,0.4,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.18280451769048123,2.2408048941245204,43.91307952952347,50.39130795295233
20.0,0.41000000000000003,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.18392958361333533,2.2449533893004103,43.94315212044568,50.39431521204462
20.0,0.42000000000000004,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1850414670145337,2.249057580725834,43.97306140681684,50.3973061406817
20.0,0.43,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1861405533592107,2.25311881351317,44.00280914392922,50.400280914392944
20.0,0.44,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.18722720962601486,2.2571383670771255,44.03239712007312,50.4032397120073
20.0,0.45,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1883017855268026,2.2611174595047934,44.06182714785232,50.40618271478525
20.0,0.46,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1893646146247794,2.2650572515601435,44.09110105668911,50.40911010566884
20.0,0.47000000000000003,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1904160153611961,2.2689588503595575,44.120220686359225,50.41202206863593
20.0,0.48000000000000004,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.19145629199960118,2.2728233127507718,44.149187881417944,50.4149187881418
20.0,0.49,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.19248573549552533,2.276651648423827,44.178004486400624,50.41780044864007
20.0,0.5,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.19350462429881654,2.280444822779882,44.206672341698216,50.4206672341698
20.0,0.51,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.19451322509474978,2.284203759580109,44.23519328001732,50.42351932800171
20.0,0.52,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1955117934896125,2.2879293433951413,44.263569123351125,50.42635691233512
20.0,0.53,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.19650057464573203,2.2916224218730097,44.2918016803952,50.42918016803953
20.0,0.54,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.19747980387044553,2.295283807841768,44.31989274435182,50.43198927443518
20.0,0.55,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.19844970716304527,2.298914281261318,44.347844091073725,50.434784409107365
20.0,0.56,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.19941050172324623,2.30251459103722,44.375657477502614,50.43756574775027
20.0,0.5700000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.20036239642450523,2.306085456708459,44.403334640367305,50.440333464036755
20.0,0.5800000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.20130559225509348,2.309627570019611,44.430877295108246,50.44308772951082
20.0,0.59,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2022402827295452,2.313141596386845,44.45828713499917,50.4458287135
20.0,0.6,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.20316665427288608,2.3166281762663874,44.48556583044044,50.44855658304401
20.0,0.61,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.20408488657984805,2.320087926433429,44.51271502840575,50.45127150284057
20.0,0.62,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2049951529509978,2.323521441178308,44.53973635201821,50.45397363520184
20.0,0.63,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2058976206075439,2.3269292934264296,44.56663140024219,50.45666314002422
20.0,0.64,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2067924509865204,2.330312035787928,44.593401747675856,50.45934017476763
20.0,0.65,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.20767980001775957,2.3336702015421724,44.620048944430096,50.462004894443034
20.0,0.66,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.20855981838405732,2.3370043055621816,44.64657451608465,50.46465745160845
20.0,0.67,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.20943265176570733,2.340314845183133,44.67297996370867,50.46729799637088
20.0,0.68,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.21029844107056803,2.343602301019155,44.69926676393845,50.46992667639383
20.0,0.6900000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.21115732265073794,2.3468671377322754,44.725436369106376,50.47254363691061
20.0,0.7000000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.21200942850667773,2.350109804756518,44.7514902074099,50.47514902074106
20.0,0.7100000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.21285488647973627,2.353330736980571,44.77742968311756,50.47774296831179
20.0,0.72,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2136938204338673,2.356530355391892,44.803256176807466,50.480325617680776
20.0,0.73,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2145263504272566,2.359709067684765,44.828971045631086,50.48289710456313
20.0,0.74,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2153525928744849,2.3628672688346075,44.85457562359814,50.48545756235984
20.0,0.75,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.21617266069998747,2.36600534164122,44.88007122188294,50.488007122188336
20.0,0.76,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.21698666348322557,2.369123657242477,44.90545912914346,50.49054591291438
20.0,0.77,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.21779470759622133,2.372222575600797,44.93074061185473,50.49307406118547
20.0,0.78,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.21859689633388185,2.375302445963912,44.95591691465163,50.495591691465194
20.0,0.79,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2193933300375683,2.378363607301555,44.98098926067873,50.4980989260679
20.0,0.8,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.22018410621241832,2.3814063887199137,45.00595885194891,50.50059588519496
20.0,0.81,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.220969319638648,2.384431109854628,45.03082686970252,50.50308268697028
20.0,0.8200000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2217490624773498,2.3874380812442144,45.05559447477205,50.5055594474772
20.0,0.8300000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.22252342437106468,2.39042760468487,45.08026280794774,50.50802628079481
20.0,0.8400000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.22329249253941627,2.393399973567715,45.10483299034295,50.51048329903431
20.0,0.85,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.22405635187010864,2.3963554731995544,45.12930612375891,50.512930612375854
20.0,0.86,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.22481508500561564,2.399294381108317,45.15368329104923,50.51536832910493
20.0,0.87,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.22556877242573295,2.402216967333768,45.17796555648072,50.517796555648125
20.0,0.88,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.22631749252625843,2.4051234947044935,45.202153966091814,50.5202153966092
20.0,0.89,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2270613216940561,2.4080142191020233,45.22624954804838,50.52262495480487
20.0,0.9,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.22780033437863026,2.4108893897125605,45.25025331299384,50.525025331299396
20.0,0.91,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.22853460316051352,2.413749249267401,45.274166254397684,50.52741662543984
20.0,0.92,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2292641988165114,2.4165940342721886,45.2979893488963,50.529798934889634
20.0,0.93,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.22998919038207125,2.419423975226,45.32172355663097,50.5321723556631
20.0,0.9400000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2307096452109226,2.4222392968307034,45.34536982158019,50.534536982158016
20.0,0.9500000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.23142562903208114,2.4250402181910085,45.368929071886406,50.53689290718863
20.0,0.9600000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.2321372060043938,2.427826953005787,45.392402220177104,50.53924022201774
20.0,0.97,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.23284443876876573,2.4305997097511685,45.415790163880686,50.54157901638804
20.0,0.98,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.23354738849817283,2.433358691855826,45.439093785537395,50.54390937855377
20.0,0.99,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.23424611494551745,2.4361040978685757,45.46231395310136,50.546231395310166
20.0,1.0,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.23494067648958583,2.438836121619302,45.485451520241284,50.54854515202418
