lam,mu,alpha,beta,theta,max_queue,iteration,blocking_prob,waiting_time,cpu_usage,ram_usage,effective_arrival_rate,waiting_requests,processing_requests,idling_requests
1.0,1.0,0.1,1.0,0.7777777777777777,17,0,0.0005728255984451804,5.251532618222554,5.746867506443823,13.479462051551742,0.9994271744015548,5.248524405907767,0.9994271744015544,0.6748102807595702
1.0,1.0,0.1,1.0,0.8888888888888888,17,0,0.0007407555516989523,5.5172089879715145,5.54499557491807,13.25397883520513,0.999259244448301,5.513122084783792,0.9992592444483015,0.6202262345381766
1.0,1.0,0.1,1.0,1.0,17,0,0.0009254781396348286,5.751098238669246,5.380784989094852,13.07373667291792,0.9990745218603652,5.745775722970465,0.9990745218603645,0.5745775722970465
1.0,1.0,0.1,1.0,0.0,23,0,-1.2676578901256504e-17,-2.3051930887535798e-15,52.00000000000012,245.00000000000063,1.0,-2.3051930887535798e-15,0.9999999999999994,21.999999999999993
1.0,1.0,0.1,1.0,0.1111111111111111,23,0,2.550438857839605e-08,1.9523706979710782,11.41777499326589,21.03226512311727,0.9999999744956114,1.9523706481770573,0.9999999744956163,1.757133583359351
1.0,1.0,0.1,1.0,0.2222222222222222,23,0,1.098515266134523e-07,2.939962750965849,8.6962614000605,17.164999814383027,0.9999998901484733,2.9399624280064525,0.999999890148474,1.3229830926029063
1.0,1.0,0.1,1.0,0.3333333333333333,23,0,2.6708675768104957e-07,3.629873388564012,7.4988736173412915,15.591863533383119,0.9999997329132423,3.629872419072898,0.9999997329132413,1.0889617257218698
1.0,1.0,0.1,1.0,0.4444444444444444,23,0,5.166174123275928e-07,4.160011116086781,6.801538374169674,14.720924909493077,0.9999994833825877,4.160008966952603,0.9999994833825885,0.9360020175643351
1.0,1.0,0.1,1.0,0.5555555555555556,23,0,8.764326558692781e-07,4.588691119161922,6.336842520994755,14.161912605035765,0.9999991235673441,4.588687097483177,0.9999991235673428,0.8259636775469723
1.0,1.0,0.1,1.0,0.6666666666666666,23,0,1.3616603534696068e-06,4.9467576378527385,6.001383183394228,13.770144643875982,0.9999986383396465,4.946750902048985,0.9999986383396446,0.7420126353073481
1.0,1.0,0.1,1.0,0.7777777777777777,23,0,1.9841698638443725e-06,5.2526997604040915,5.746005445515604,13.479052561947048,0.9999980158301361,5.252689338155523,0.9999980158301354,0.6753457720485675
1.0,1.0,0.1,1.0,0.8888888888888888,23,0,2.752560918294275e-06,5.518545839651539,5.544086539482589,13.253542214982982,0.9999972474390817,5.518530649517935,0.9999972474390812,0.6208346980707677
1.0,1.0,0.1,1.0,1.0,23,0,3.6723576038230672e-06,5.75259051652075,5.379838963919677,13.073278390826141,0.9999963276423962,5.752569390951225,0.9999963276423962,0.5752569390951227
1.0,1.0,0.1,1.0,0.0,30,0,-8.67817917029825e-18,-2.4921501490364372e-15,59.00000000000015,315.00000000000085,1.0,-2.4921501490364372e-15,0.9999999999999996,28.999999999999996
1.0,1.0,0.1,1.0,0.1111111111111111,30,0,4.972416549811658e-12,1.9523708709076397,11.417774435757536,21.032265004076287,0.9999999999950275,1.9523708708979317,0.9999999999950254,1.757133783808122
1.0,1.0,0.1,1.0,0.2222222222222222,30,0,2.328691090216996e-11,2.939963345836998,8.69626030599149,17.16499941201088,0.9999999999767131,2.9399633457685352,0.999999999976716,1.3229835055958388
1.0,1.0,0.1,1.0,0.3333333333333333,30,0,6.081302491838424e-11,3.6298745784681206,7.498872024195501,15.591862867259442,0.999999999939187,3.629874578247377,0.9999999999391855,1.0889623734742138
1.0,1.0,0.1,1.0,0.4444444444444444,30,0,1.2582041095373883e-10,4.160013057782624,6.80153627573674,14.720923979692213,0.9999999998741795,4.160013057259209,0.999999999874182,0.9360029378833209
1.0,1.0,0.1,1.0,0.5555555555555556,30,0,2.2759144009723722e-10,4.588693951827189,6.3368399072161425,14.161911407885258,0.9999999997724086,4.588693950782842,0.9999999997724061,0.825964911140912
1.0,1.0,0.1,1.0,0.6666666666666666,30,0,3.7587530780032047e-10,4.9467614785554215,6.001380050139179,13.770143177708109,0.9999999996241247,4.9467614766960555,0.9999999996241218,0.7420142215044088
1.0,1.0,0.1,1.0,0.7777777777777777,30,0,5.80495300177352e-10,5.252704701764427,5.746001796469891,13.479050828605192,0.9999999994195047,5.252704698715256,0.9999999994195041,0.6753477469776759
1.0,1.0,0.1,1.0,0.8888888888888888,30,0,8.510288070306834e-10,5.5185519496084705,5.544082385676179,13.253540219861774,0.9999999991489712,5.518551944912024,0.9999999991489719,0.6208370938026027
1.0,1.0,0.1,1.0,1.0,30,0,1.196552065297447e-09,5.752597839566887,5.379834322526997,13.073276142400621,0.9999999988034479,5.752597832683604,0.9999999988034485,0.5752597832683604
1.0,1.0,1.3250000000000002,1.0,0.0,5,0,0.0030674846625766802,-3.6255468873825856e-17,34.01538461538461,65.15384615384615,0.9969325153374233,-3.614425577912087e-17,0.9969325153374233,4.0030674846625764
1.0,1.0,1.3250000000000002,1.0,0.1111111111111111,5,0,0.00717948501846633,0.13520825935574787,27.966292960368687,37.416630095552826,0.9928205149815337,0.13423753368333038,0.9928205149815336,1.6007825891737146
1.0,1.0,1.3250000000000002,1.0,0.2222222222222222,5,0,0.008784864688581287,0.20800104162812783,26.03326170145546,32.68380668790234,0.9912151353114187,0.20617378062234076,0.9912151353114189,1.2293111669607062
1.0,1.0,1.3250000000000002,1.0,0.3333333333333333,5,0,0.009918211925245628,0.2606107644272413,24.826488426223385,30.1166597982406,0.9900817880747543,0.25802597163565166,0.990081788074754,1.0256532372517155
1.0,1.0,1.3250000000000002,1.0,0.4444444444444444,5,0,0.010809964094484287,0.3017776751104368,23.968341880180457,28.43382890799239,0.9891900359055157,0.298515469277976,0.9891900359055164,0.8899492427849651
1.0,1.0,1.3250000000000002,1.0,0.5555555555555556,5,0,0.011549266623162274,0.3353948625170463,23.315434620539254,27.222746707053457,0.9884507333768378,0.3315212978257981,0.9884507333768375,0.7906782953145284
1.0,1.0,1.3250000000000002,1.0,0.6666666666666666,5,0,0.012181729578907535,0.3636169906536745,22.79694809660304,26.299949209775477,0.9878182704210925,0.3591875068032353,0.9878182704210928,0.7138851697714304
1.0,1.0,1.3250000000000002,1.0,0.7777777777777777,5,0,0.012734375689597706,0.38778460453347013,22.37263857505759,25.568833705641392,0.9872656243104023,0.38284640969269884,0.9872656243104023,0.6522062050836336
1.0,1.0,1.3250000000000002,1.0,0.8888888888888888,5,0,0.013224755958792384,0.4087958869724401,22.017495609424312,24.97279619087615,0.9867752440412076,0.4033896611302715,0.9867752440412075,0.6013027136223109
1.0,1.0,1.3250000000000002,1.0,1.0,5,0,0.013665013978845852,0.42728444026821105,21.714968263648554,24.476104587583922,0.9863349860211541,0.4214455924190026,0.9863349860211544,0.5584154099551784
1.0,1.0,1.3250000000000002,1.0,0.0,11,0,9.216155637107671e-09,-6.896512727339129e-17,40.00000010137772,125.00000101377714,0.9999999907838444,-6.896512663779795e-17,0.9999999907838444,10.000000009216157
1.0,1.0,1.3250000000000002,1.0,0.1111111111111111,11,0,2.832500400301955e-07,0.1377087750314557,27.9332344223177,37.61846626491241,0.99999971674996,0.13770873602543968,0.9999997167499602,1.6421766771033686
1.0,1.0,1.3250000000000002,1.0,0.2222222222222222,11,0,3.7938413225617263e-07,0.21077693451872695,25.989539038497384,32.76850007192858,0.9999996206158678,0.21077685455330256,0.9999996206158682,1.2567569952740663
1.0,1.0,1.3250000000000002,1.0,0.3333333333333333,11,0,4.5058943293055084e-07,0.26341249434306024,24.782465979677767,30.160198481637394,0.9999995494105671,0.2634123756521738,0.9999995494105657,1.0470641932173927
1.0,1.0,1.3250000000000002,1.0,0.4444444444444444,11,0,5.089435645243833e-07,0.30451156637571564,23.926454527612655,28.457675419062667,0.9999994910564355,0.3045114113965136,0.9999994910564364,0.9078246452258528
1.0,1.0,1.3250000000000002,1.0,0.5555555555555556,11,0,5.591148369358415e-07,0.33802152782229183,23.276309255178777,27.23575664443614,0.999999440885163,0.3380213388294404,0.9999994408851629,0.8061808931082156
1.0,1.0,1.3250000000000002,1.0,0.6666666666666666,11,0,6.034929347602591e-07,0.36612088258147873,22.76064038927219,26.30650173446731,0.9999993965070653,0.36612066163011286,0.9999993965070667,0.7276648149898499
1.0,1.0,1.3250000000000002,1.0,0.7777777777777777,11,0,6.434938614272224e-07,0.39016173870302906,22.339005070195864,25.571342026689564,0.9999993565061386,0.39016148763634523,0.9999993565061392,0.664667962866202
1.0,1.0,1.3250000000000002,1.0,0.8888888888888888,11,0,6.80037153801195e-07,0.41104811838742494,21.98632797534452,24.972689973788516,0.9999993199628462,0.4110478388594324,0.9999993199628474,0.612718184799841
1.0,1.0,1.3250000000000002,1.0,1.0,11,0,7.137589890978114e-07,0.42941656254641675,21.68604612548963,24.47427572609239,0.9999992862410109,0.42941625604648515,0.9999992862410114,0.5689765392615931
1.0,1.0,1.3250000000000002,1.0,0.0,17,0,1.0315816980534543e-15,-1.0658259239578434e-16,46.00000000000003,185.00000000000023,0.999999999999999,-1.0658259239578423e-16,0.9999999999999988,16.0
1.0,1.0,1.3250000000000002,1.0,0.1111111111111111,17,0,6.099684936110302e-13,0.1377089157945897,27.933232565422593,37.61847760203186,0.99999999999939,0.1377089157945057,0.999999999999388,1.6421788208494792
1.0,1.0,1.3250000000000002,1.0,0.2222222222222222,17,0,8.456301044835707e-13,0.21077710332783164,25.98953638570735,32.76850521053969,0.9999999999991543,0.2107771033276534,0.9999999999991556,1.2567584785911274
1.0,1.0,1.3250000000000002,1.0,0.3333333333333333,17,0,1.0238726000334502e-12,0.2634126750948429,24.7824631458968,30.160201284277825,0.9999999999989762,0.2634126750945732,0.9999999999989747,1.0470653835009207
1.0,1.0,1.3250000000000002,1.0,0.4444444444444444,17,0,1.1721902063572104e-12,0.3045117516070817,23.926451695535828,28.457677031366895,0.9999999999988278,0.3045117516067248,0.9999999999988233,0.9078256594775566
1.0,1.0,1.3250000000000002,1.0,0.5555555555555556,17,0,1.3016792856622827e-12,0.3380217134340536,23.276306495835698,27.235757561970853,0.9999999999986984,0.3380217134336136,0.9999999999986989,0.8061817865391695
1.0,1.0,1.3250000000000002,1.0,0.6666666666666666,17,0,1.4175442985630674e-12,0.366121066172797,22.760637731984342,26.306502214033358,0.9999999999985825,0.366121066172278,0.9999999999985841,0.7276656190174016
1.0,1.0,1.3250000000000002,1.0,0.7777777777777777,17,0,1.5231472880827815e-12,0.3901619188375,22.33900252587465,25.571342216440065,0.9999999999984769,0.39016191883690576,0.9999999999984762,0.6646686974471566
1.0,1.0,1.3250000000000002,1.0,0.8888888888888888,17,0,1.6207092271871954e-12,0.4110482942122249,21.986325546066883,24.97268996550971,0.9999999999983793,0.4110482942115587,0.9999999999983812,0.6127188635591042
1.0,1.0,1.3250000000000002,1.0,1.0,17,0,1.7116952133208178e-12,0.4294167335755784,21.68604380894792,24.474275579608253,0.9999999999982883,0.4294167335748434,0.9999999999982908,0.5689771719866652
1.0,1.0,1.3250000000000002,1.0,0.0,23,0,-2.7074373669381913e-18,-1.739768368870625e-16,52.00000000000002,245.0000000000001,1.0,-1.739768368870625e-16,0.9999999999999998,21.999999999999996
1.0,1.0,1.3250000000000002,1.0,0.1111111111111111,23,0,5.0871705788840875e-18,0.1377089157949202,27.933232565418233,37.61847760205846,1.0,0.1377089157949202,0.9999999999999999,1.6421788208544206
1.0,1.0,1.3250000000000002,1.0,0.2222222222222222,23,0,1.4694887456736396e-17,0.21077710332823751,25.98953638570098,32.76850521055214,1.0,0.21077710332823751,1.0000000000000016,1.2567584785946224
1.0,1.0,1.3250000000000002,1.0,0.3333333333333333,23,0,-6.167701936476203e-17,0.2634126750952846,24.782463145889864,30.1602012842848,1.0,0.2634126750952846,0.9999999999999948,1.0470653835037633
1.0,1.0,1.3250000000000002,1.0,0.4444444444444444,23,0,-4.812417211312732e-17,0.30451175160754884,23.926451695528684,28.45767703137088,1.0,0.30451175160754884,0.999999999999996,0.9078256594800032
1.0,1.0,1.3250000000000002,1.0,0.5555555555555556,23,0,-4.031084020641349e-17,0.33802171343452664,23.276306495828646,27.235757561973205,1.0,0.33802171343452664,0.9999999999999962,0.8061817865413479
1.0,1.0,1.3250000000000002,1.0,0.6666666666666666,23,0,2.0529651965149125e-17,0.3661210661732759,22.760637731977408,26.306502214034605,1.0,0.3661210661732759,1.0000000000000009,0.7276656190193843
1.0,1.0,1.3250000000000002,1.0,0.7777777777777777,23,0,3.16679448554248e-17,0.3901619188379793,22.33900252586789,25.571342216440552,1.0,0.3901619188379793,1.0000000000000016,0.6646686974489828
1.0,1.0,1.3250000000000002,1.0,0.8888888888888888,23,0,3.5123224564735614e-17,0.41104829421269923,21.986325546060332,24.972689965509684,1.0,0.41104829421269923,1.0000000000000018,0.6127188635608029
1.0,1.0,1.3250000000000002,1.0,1.0,23,0,9.127365454888724e-17,0.429416733576049,21.68604380894158,24.474275579607834,0.9999999999999999,0.4294167335760489,1.0000000000000073,0.5689771719882596
1.0,1.0,1.3250000000000002,1.0,0.0,30,0,-1.9190809170285453e-18,-1.8808680370084625e-16,59.000000000000014,315.00000000000017,1.0,-1.8808680370084625e-16,0.9999999999999999,29.000000000000004
1.0,1.0,1.3250000000000002,1.0,0.1111111111111111,30,0,-5.289265839483672e-18,0.13770891579491953,27.933232565418255,37.61847760205846,1.0,0.13770891579491953,1.0000000000000007,1.6421788208544223
1.0,1.0,1.3250000000000002,1.0,0.2222222222222222,30,0,4.309171777687316e-17,0.21077710332824048,25.98953638570093,32.76850521055212,1.0,0.21077710332824048,1.0000000000000038,1.2567584785946273
1.0,1.0,1.3250000000000002,1.0,0.3333333333333333,30,0,-2.296879030503156e-17,0.26341267509528565,24.782463145889874,30.160201284284835,1.0,0.26341267509528565,1.0,1.0470653835037718
1.0,1.0,1.3250000000000002,1.0,0.4444444444444444,30,0,-6.115948315923821e-17,0.3045117516075457,23.92645169552873,28.45767703137093,1.0,0.3045117516075457,0.9999999999999954,0.9078256594800052
1.0,1.0,1.3250000000000002,1.0,0.5555555555555556,30,0,-1.5273320553739413e-18,0.33802171343452925,23.276306495828614,27.235757561973166,1.0,0.33802171343452925,0.999999999999999,0.8061817865413478
1.0,1.0,1.3250000000000002,1.0,0.6666666666666666,30,0,2.1243375847557355e-17,0.36612106617327705,22.760637731977404,26.306502214034587,1.0,0.36612106617327705,1.0000000000000042,0.7276656190193844
1.0,1.0,1.3250000000000002,1.0,0.7777777777777777,30,0,-2.7189781076434765e-17,0.39016191883797535,22.33900252586792,25.57134221644059,1.0,0.39016191883797535,0.9999999999999968,0.664668697448982
1.0,1.0,1.3250000000000002,1.0,0.8888888888888888,30,0,6.609638108918648e-17,0.4110482942127033,21.986325546060307,24.972689965509655,0.9999999999999999,0.4110482942127032,1.0000000000000087,0.612718863560805
1.0,1.0,1.3250000000000002,1.0,1.0,30,0,1.2107298738370439e-17,0.42941673357604465,21.6860438089416,24.47427557960787,1.0,0.42941673357604465,1.0,0.5689771719882587
1.0,1.0,2.5500000000000003,1.0,0.0,5,0,0.003067484662576713,5.655049819562699e-17,34.01538461538461,65.15384615384615,0.9969325153374233,5.637703040975083e-17,0.9969325153374233,4.0030674846625764
1.0,1.0,2.5500000000000003,1.0,0.1111111111111111,5,0,0.005166559314954672,0.06979441409644264,29.60529219472499,38.9941858233869,0.9948334406850453,0.06943381711616087,0.9948334406850456,1.5935061028158912
1.0,1.0,2.5500000000000003,1.0,0.2222222222222222,5,0,0.005794794334446669,0.10735820019453636,28.30095405616835,34.67074652765807,0.9942052056655534,0.10673608150429267,0.9942052056655533,1.224796535261758
1.0,1.0,2.5500000000000003,1.0,0.3333333333333333,5,0,0.006211445524192746,0.13459829517930955,27.467232575363496,32.29579375246578,0.9937885544758073,0.13376224520115404,0.993788554475807,1.0232811757888283
1.0,1.0,2.5500000000000003,1.0,0.4444444444444444,5,0,0.006528358149871204,0.15598080992718158,26.861103956250247,30.71781708130663,0.9934716418501288,0.15496251133546995,0.9934716418501286,0.8890974087872585
1.0,1.0,2.5500000000000003,1.0,0.5555555555555556,5,0,0.006785416015792317,0.17348637726865118,26.39126405626924,29.56820731918396,0.9932145839842077,0.17230920002581068,0.9932145839842079,0.7908992281184714
1.0,1.0,2.5500000000000003,1.0,0.6666666666666666,5,0,0.007001936848498159,0.18821084841078806,26.012317077327772,28.682765757780725,0.9929980631515019,0.18689300793601346,0.9929980631515016,0.7148657553552518
1.0,1.0,2.5500000000000003,1.0,0.7777777777777777,5,0,0.007188916321597576,0.2008374415374305,25.698147202705737,27.974621900933837,0.9928110836784024,0.19939363797597418,0.992811083678402,0.6537262845069449
1.0,1.0,2.5500000000000003,1.0,0.8888888888888888,5,0,0.007353283083885368,0.21182545127468305,25.432292812633055,27.392556503308686,0.9926467169161146,0.21026783876708854,0.9926467169161144,0.603205862463085
1.0,1.0,2.5500000000000003,1.0,1.0,5,0,0.007499720023522119,0.22150011466293218,25.203702429081446,26.904012268228538,0.9925002799764778,0.21983892581778214,0.9925002799764775,0.5605892608353442
1.0,1.0,2.5500000000000003,1.0,0.0,11,0,9.216155642102573e-09,-6.3593319670007e-17,40.000000101377715,125.00000101377712,0.9999999907838444,-6.359331908392107e-17,0.9999999907838447,10.000000009216157
1.0,1.0,2.5500000000000003,1.0,0.1111111111111111,11,0,7.627647284170639e-08,0.07074811728622782,29.600255090182642,39.172774075342325,0.9999999237235272,0.07074811188981098,0.9999999237235275,1.6236691678711603
1.0,1.0,2.5500000000000003,1.0,0.2222222222222222,11,0,8.84379223498915e-08,0.1083405688197181,28.286926850843813,34.75058753941968,0.9999999115620777,0.10834055923830328,0.9999999115620785,1.2432079172595298
1.0,1.0,2.5500000000000003,1.0,0.3333333333333333,11,0,9.663610160263393e-08,0.13554946719294253,27.451470668448117,32.34119690353353,0.9999999033638984,0.13554945409397046,0.9999999033638973,1.036953323818875
1.0,1.0,2.5500000000000003,1.0,0.4444444444444444,11,0,1.0301053611437984e-07,0.1568840380075039,26.845392611315564,30.74643688750144,0.9999998969894639,0.15688402184679504,0.9999998969894652,0.9001220753459833
1.0,1.0,2.5500000000000003,1.0,0.5555555555555556,11,0,1.0829912486900273e-07,0.17433749631026457,26.37618802234923,29.587291688218343,0.9999998917008751,0.1743374774296663,0.9999998917008754,0.8002090214021723
1.0,1.0,2.5500000000000003,1.0,0.6666666666666666,11,0,1.1285288116684655e-07,0.18901040924807383,25.99806947373202,28.695923921975403,0.9999998871471188,0.18901038791770458,0.9999998871471194,0.7229647337852203
1.0,1.0,2.5500000000000003,1.0,0.7777777777777777,11,0,1.1686935933786132e-07,0.20158789121290938,25.684769643056423,27.983872143512734,0.9999998831306407,0.20158786765346168,0.9999998831306418,0.6609202232352729
1.0,1.0,2.5500000000000003,1.0,0.8888888888888888,11,0,1.2047214679627672e-07,0.2125299521025204,25.41976402211842,27.399119060406793,0.9999998795278532,0.21252992649858082,0.9999998795278506,0.6096952266428071
1.0,1.0,2.5500000000000003,1.0,1.0,11,0,1.237444073021153e-07,0.22216200943420758,25.19197528300268,26.90866765703105,0.9999998762555927,0.2221619819429014,0.9999998762555942,0.5665130539543959
1.0,1.0,2.5500000000000003,1.0,0.0,17,0,1.0544135893946266e-15,7.30235963225141e-16,45.99999999999995,184.99999999999974,0.999999999999999,7.302359632251403e-16,1.0000000000000007,15.999999999999996
1.0,1.0,2.5500000000000003,1.0,0.1111111111111111,17,0,5.128600018031962e-14,0.07074813717879265,29.600254985211134,39.17277779706005,0.9999999999999487,0.07074813717878903,0.9999999999999496,1.6236697482532076
1.0,1.0,2.5500000000000003,1.0,0.2222222222222222,17,0,5.992478084643332e-14,0.10834058959540226,28.28692655445153,34.75058922644567,0.99999999999994,0.10834058959539576,0.9999999999999404,1.2432082656071661
1.0,1.0,2.5500000000000003,1.0,0.3333333333333333,17,0,6.585436685923512e-14,0.13554948778433082,27.451470327513267,32.341197885617305,0.9999999999999342,0.13554948778432188,0.9999999999999372,1.0369535815500455
1.0,1.0,2.5500000000000003,1.0,0.4444444444444444,17,0,7.040825380945496e-14,0.15688405804570105,26.845392263030078,30.746437521938716,0.9999999999999296,0.15688405804569,0.9999999999999293,0.9001222830371429
1.0,1.0,2.5500000000000003,1.0,0.5555555555555556,17,0,7.435609000078709e-14,0.17433751564451508,26.376187680126183,29.58729212142976,0.9999999999999256,0.17433751564450212,0.9999999999999292,0.8002091968082635
1.0,1.0,2.5500000000000003,1.0,0.6666666666666666,17,0,7.765226292725268e-14,0.1890104278210832,25.998069142996794,28.695924227421003,0.9999999999999224,0.18901042782106856,0.9999999999999225,0.7229648864155833
1.0,1.0,2.5500000000000003,1.0,0.7777777777777777,17,0,8.044389547313768e-14,0.20158790901331067,25.684769325943584,27.98387236278836,0.9999999999999195,0.20158790901329443,0.9999999999999084,0.6609203588364574
1.0,1.0,2.5500000000000003,1.0,0.8888888888888888,17,0,8.327307845807329e-14,0.21252996914290073,25.419763719249648,27.39911921904886,0.9999999999999167,0.21252996914288302,0.9999999999999173,0.6096953489786455
1.0,1.0,2.5500000000000003,1.0,1.0,17,0,8.574565907773534e-14,0.22216202573972943,25.191974994265426,26.90866777165268,0.9999999999999143,0.2221620257397104,0.9999999999999137,0.5665131656362624
1.0,1.0,2.5500000000000003,1.0,0.0,23,0,5.837338922589479e-17,2.3960541327427443e-15,51.99999999999977,244.99999999999838,0.9999999999999999,2.396054132742744e-15,1.0000000000000047,22.000000000000004
1.0,1.0,2.5500000000000003,1.0,0.1111111111111111,23,0,8.78307077062689e-18,0.07074813717880711,29.60025498521105,39.17277779706275,1.0,0.07074813717880711,1.0000000000000013,1.6236697482536229
1.0,1.0,2.5500000000000003,1.0,0.2222222222222222,23,0,5.1864634686352234e-18,0.10834058959541734,28.286926554451313,34.7505892264469,1.0,0.10834058959541734,1.0000000000000009,1.2432082656074142
1.0,1.0,2.5500000000000003,1.0,0.3333333333333333,23,0,-5.748047731891551e-17,0.13554948778434206,27.451470327513103,32.34119788561821,1.0,0.13554948778434206,0.9999999999999971,1.036953581550236
1.0,1.0,2.5500000000000003,1.0,0.4444444444444444,23,0,1.5758171443170926e-17,0.15688405804571628,26.84539226302983,30.74643752193926,1.0,0.15688405804571628,1.0000000000000018,0.9001222830373027
1.0,1.0,2.5500000000000003,1.0,0.5555555555555556,23,0,5.896124420867272e-17,0.17433751564453076,26.3761876801259,29.587292121430057,0.9999999999999999,0.17433751564453073,1.000000000000003,0.8002091968083873
